OBJECTID,MGRA,CT10,CT10BG,SRA,MSA,City,ZIP,Sphere,CPA,CPASG,TAZ,Council,Super,LUZ,Elem,Unif,High,Coll,Transit,Shape_Leng,Shape_Area,OBJECTID_2,FNODE,TNODE,LENGTH,ROADSEGID,POSTID,POSTDATE,ROADID,RIGHTWAY,ADDSEGDT,SEGSTAT,DEDSTAT,FUNCLASS,ONEWAY,SUBDIVID,SEGCLASS,LJURISDIC,LLOWADDR,LHIGHADDR,RJURISDIC,RLOWADDR,RHIGHADDR,LMIXADDR,RMIXADDR,PENDING,ABLOADDR,ABHIADDR,NAD83N,NAD83E,SPEED,L_ZIP,R_ZIP,LPSJUR,RPSJUR,CARTO,OBMH,FIREDRIV,L_BLOCK,R_BLOCK,L_TRACT,R_TRACT,L_BEAT,R_BEAT,FRXCOORD,FRYCOORD,MIDXCOORD,MIDYCOORD,TOXCOORD,TOYCOORD,F_LEVEL,T_LEVEL,L_PSBLOCK,R_PSBLOCK,RD20PRED,RD20NAME,RD20SFX,RD20FULL,RD30PRED,RD30NAME,RD30SFX,RD30POSTD,RD30FULL,Shape_Leng_2
9058,9226,14001,140012,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1211.129056,64690.78325,76458,93790,93719,106.0424443,66967,fjessie,4/15/2019,17393,0,11/1/1985,C,P,7,B,0,Z,LG,2200,2228,LG,2201,2229,N,N,N,2200,2229,1846057,6322550,10,91945,91945,LG,LG,7,N,Y,2003,2003,14001,14001,606,606,6322550,1846057,6322551.499,1846109.979,6322553,1846163,1,1,20030,20030,,RAVENWOOD,DR,RAVENWOOD DR,,RAVENWOOD,DR,,RAVENWOOD DR,106.0422322
9058,9226,14001,140012,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1211.129056,64690.78325,62702,93389,93336,73.06061867,66962,fjessie,4/15/2019,17389,0,11/1/1985,M,D,L,B,0,5,LG,2300,2398,LG,2301,2399,N,N,N,2300,2399,1846565,6322327,20,91945,91945,LG,LG,5,N,Y,2004,2005,14001,14001,606,606,6322327,1846565,6322325.481,1846601.969,6322324,1846637.999,1,1,20040,20050,,SHERWOOD,DR,SHERWOOD DR,,SHERWOOD,DR,,SHERWOOD DR,73.06048828
9058,9226,14001,140012,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1211.129056,64690.78325,98226,93718,93389,402.1790646,66960,fjessie,4/15/2019,17389,0,11/1/1985,M,D,L,B,0,5,LG,2230,2298,LG,2231,2299,N,N,N,2230,2299,1846163,6322339,20,91945,91945,LG,LG,5,N,Y,2004,2005,14001,14001,606,606,6322339,1846163,6322333.003,1846363.911,6322327,1846565,1,1,20040,20050,,SHERWOOD,DR,SHERWOOD DR,,SHERWOOD,DR,,SHERWOOD DR,402.179244
9058,9226,14001,140012,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1211.129056,64690.78325,92196,93388,93389,226,66964,fjessie,4/15/2019,17391,0,11/1/1985,M,D,L,B,0,5,LG,7800,7898,LG,7801,7899,N,N,N,7800,7899,1846565,6322101,20,91945,91945,LG,LG,5,N,Y,2004,2004,14001,14001,606,606,6322101,1846565,6322214,1846565,6322327,1846565,1,1,20040,20040,,BUSHWOOD,CT,BUSHWOOD CT,,BUSHWOOD,CT,,BUSHWOOD CT,225.9998761
9058,9226,14001,140012,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1211.129056,64690.78325,91664,93719,93288,539.156749,66966,fjessie,4/15/2019,17393,0,11/1/1985,M,D,L,B,0,5,LG,2230,2358,LG,2231,2359,N,N,N,2230,2359,1846163,6322553,20,91945,91945,LG,LG,5,N,Y,2005,2003,14001,14001,606,606,6322553,1846163,6322559.51,1846432.922,6322566,1846702,1,1,20050,20030,,RAVENWOOD,DR,RAVENWOOD DR,,RAVENWOOD,DR,,RAVENWOOD DR,539.1569826
9058,9226,14001,140012,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1211.129056,64690.78325,83996,93336,93288,279.5204899,66963,fjessie,4/15/2019,17390,0,11/1/1985,M,D,L,B,0,5,LG,7900,7998,LG,7901,7999,N,N,N,7900,7999,1846637.999,6322324,20,91945,91945,LG,LG,5,N,Y,2004,2005,14001,14001,606,606,6322324,1846637.999,6322426.482,1846701.212,6322566,1846702,1,1,20040,20050,,ROSEWOOD,LN,ROSEWOOD LN,,ROSEWOOD,LN,,ROSEWOOD LN,279.5206063
9058,9226,14001,140012,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1211.129056,64690.78325,112560,93288,93092,242.8899761,66968,fjessie,4/15/2019,17393,0,11/1/1985,M,D,L,B,0,5,LG,2360,2398,LG,2361,2399,N,N,N,2360,2399,1846702,6322566,20,91945,91945,LG,LG,5,N,Y,2004,2003,14001,14001,606,606,6322566,1846702,6322568.479,1846822.975,6322570.976,1846944.839,1,1,20040,20030,,RAVENWOOD,DR,RAVENWOOD DR,,RAVENWOOD,DR,,RAVENWOOD DR,242.8897302
9058,9226,14001,140012,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1211.129056,64690.78325,156177,93718,93719,214,66965,fjessie,4/15/2019,17392,0,11/1/1985,C,P,7,B,0,Z,LG,7900,7998,LG,7901,7999,N,N,N,7900,7999,1846163,6322339,20,91945,91945,LG,LG,7,N,Y,2005,2003,14001,14001,606,606,6322339,1846163,6322446,1846163,6322553,1846163,1,1,20050,20030,,FAWNWOOD,LN,FAWNWOOD LN,,FAWNWOOD,LN,,FAWNWOOD LN,214.0002282
9057,9225,14001,140012,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1360.419179,77252.75948,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
9056,9224,14001,140011,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1153.982699,71535.23785,64066,92771,92683,119.0167887,18468,fjessie,11/16/2018,5350,0,4/1/1980,M,D,L,B,0,5,LG,2500,2546,LG,2501,2545,N,N,N,2500,2546,1847335,6323544.001,20,91945,91945,LG,LG,5,N,Y,1004,1004,14001,14001,607,607,6323544.001,1847335,6323545.009,1847394.992,6323546,1847454,1,1,10040,10040,,CINDERELLA,WY,CINDERELLA WY,,CINDERELLA,WAY,,CINDERELLA WAY,119.016879
9056,9224,14001,140011,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1153.982699,71535.23785,153557,92683,92520,194.0231945,18469,fjessie,11/16/2018,5350,0,4/1/1980,M,D,L,B,0,5,LG,2548,2698,LG,2547,2699,N,N,N,2547,2699,1847454,6323546,20,91945,91945,LG,LG,5,N,Y,1004,1004,14001,14001,607,607,6323546,1847454,6323547.5,1847550.988,6323549,1847648,1,1,10040,10040,,CINDERELLA,WY,CINDERELLA WY,,CINDERELLA,WAY,,CINDERELLA WAY,194.0231345
9055,9223,14001,140011,32,3,10,91945,1000,0,0,3734,0,2,135,22,0,16,1,1,1223.610507,77619.75566,93771,92843,92857,330.3159051,34197,fjessie,4/15/2019,8709,0,4/1/1980,M,D,L,B,0,5,LG,8000,8098,LG,8001,8099,N,N,N,8000,8099,1847230,6322986.001,20,91945,91945,LG,LG,5,N,Y,1005,1004,14001,14001,607,607,6322986.001,1847230,6323124.268,1847183.169,6323269,1847213,1,1,10050,10040,,HAVEN,DR,HAVEN DR,,HAVEN,DR,,HAVEN DR,330.3161044
9054,9222,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1364.164946,106129.6536,30733,92232,92057,241.1327435,48468,fjessie,11/16/2018,11946,0,4/1/1980,M,D,L,B,0,5,LG,2700,2728,LG,2701,2729,N,N,N,2700,2729,1847974,6323204,20,91945,91945,LG,LG,5,N,Y,1003,1002,14001,14001,603,603,6323204,1847974,6323208.014,1848094.933,6323212,1848215,1,1,10030,10020,,MYRA,ST,MYRA ST,,MYRA,ST,,MYRA ST,241.1329171
9054,9222,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1364.164946,106129.6536,77682,92222,91900,423.3404705,58477,fjessie,2/19/2019,14586,0,4/1/1980,M,D,C,B,0,4,LG,2700,2798,LG,2701,2799,N,N,N,2700,2799,1847982,6322684,35,91945,91945,LG,LG,4,N,Y,4009,1003,14001,14001,603,603,6322684,1847982,6322692.513,1848193.829,6322701,1848404.999,1,1,40090,10030,,SKYLINE,DR,SKYLINE DR,,SKYLINE,DR,,SKYLINE DR,423.3406362
9054,9222,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1364.164946,106129.6536,74054,91838,91844,301.0597947,43225,fjessie,11/16/2018,10722,0,4/1/1980,M,D,L,B,0,5,LG,8100,8198,LG,8101,8199,N,N,N,8100,8199,1848486,6323222,20,91945,91945,LG,LG,5,N,Y,1002,1002,14001,14001,603,603,6323222,1848486,6323372.97,1848482.991,6323523,1848480,1,1,10020,10020,,LONGDALE,DR,LONGDALE DR,,LONGDALE,DR,,LONGDALE DR,301.0598486
9054,9222,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1364.164946,106129.6536,63480,92236,91992,321.646056,49283,fjessie,11/16/2018,12136,0,4/1/1980,C,P,7,B,0,Z,LG,2700,2798,LG,2701,2799,N,N,N,2700,2799,1847967,6323691,10,91945,91945,LG,LG,7,N,Y,1002,1002,14001,14001,603,603,6323691,1847967,6323696.886,1848127.892,6323702.76,1848288.431,1,1,10020,10020,,NOMEL,LN,NOMEL LN,,NOMEL,LN,,NOMEL LN,321.646165
9054,9222,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1364.164946,106129.6536,62939,92057,92064,282.0283675,13712,fjessie,11/16/2018,4382,0,4/1/1980,M,D,L,B,0,5,LG,8100,8198,LG,8101,8199,N,N,N,8100,8199,1848215,6323212,20,91945,91945,LG,LG,5,N,Y,1002,1002,14001,14001,603,603,6323212,1848215,6323352.986,1848213,6323494,1848211,1,1,10020,10020,,BROCK,CT,BROCK CT,,BROCK,CT,,BROCK CT,282.0281316
9054,9222,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1364.164946,106129.6536,62496,92234,92236,388.046389,51565,fjessie,11/16/2018,129374,0,4/1/1980,M,D,2,B,0,4,LG,8102,8148,LG,8101,8149,N,N,N,8101,8149,1847973,6323303,35,91945,91945,LG,LG,4,N,Y,1002,1004,14001,14001,603,607,6323303,1847973,6323496.977,1847970,6323691,1847967,1,1,10020,10040,,PALM,ST,PALM ST,,PALM,ST,,PALM ST,388.046597
9054,9222,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1364.164946,106129.6536,110838,92229,92232,192.0234361,51561,fjessie,2/19/2019,129374,0,4/1/1980,M,D,2,B,0,4,LG,8050,8078,LG,8051,8079,N,N,N,8050,8079,1847977,6323012,35,91945,91945,LG,LG,4,N,Y,1003,1005,14001,14001,603,607,6323012,1847977,6323107.988,1847975.5,6323204,1847974,1,1,10030,10050,,PALM,ST,PALM ST,,PALM,ST,,PALM ST,192.0237081
9054,9222,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1364.164946,106129.6536,110703,91900,91838,534.2544266,43224,fjessie,2/19/2019,10722,0,4/1/1980,M,D,L,B,0,5,LG,8000,8098,LG,8001,8099,N,N,N,8000,8099,1848404.999,6322701,20,91945,91945,LG,LG,5,N,Y,1002,1003,14001,14001,603,603,6322701,1848404.999,6322965.225,1848426.626,6323222,1848486,1,1,10020,10030,,LONGDALE,DR,LONGDALE DR,,LONGDALE,DR,,LONGDALE DR,534.2544068
9054,9222,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1364.164946,106129.6536,149945,92057,91838,271.1844391,48469,fjessie,11/16/2018,11946,0,4/1/1980,M,D,L,B,0,5,LG,2730,2798,LG,2731,2799,N,N,N,2730,2799,1848215,6323212,20,91945,91945,LG,LG,5,N,Y,1003,1002,14001,14001,603,603,6323212,1848215,6323217.015,1848350.908,6323222,1848486,1,1,10030,10020,,MYRA,ST,MYRA ST,,MYRA,ST,,MYRA ST,271.1842246
9053,9221,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1315.230749,95080.53978,103689,91245,91454,297.9208797,96401,fjessie,4/23/2021,29603,0,2/1/1989,C,P,7,B,0,7,LG,0,0,LG,0,0,N,N,N,0,0,1849288,6323393,10,91945,91945,LG,LG,7,N,Y,1002,1002,14001,14001,603,603,6323393,1849288,6323374.943,1849142.891,6323372,1848993.999,1,1,10020,10020,,PRIVATE,RD,PRIVATE RD,,PRIVATE,RD,,PRIVATE RD,297.9209819
9053,9221,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1315.230749,95080.53978,102198,91546,91238,433.6326007,58480,fjessie,4/23/2021,14586,0,4/1/1980,M,D,2,B,0,4,LG,2870,2998,LG,2871,2999,N,N,N,2870,2999,1848899,6322769.001,35,91945,91945,LG,LG,4,N,Y,4005,1002,14001,14001,603,603,6322769.001,1848899,6322882.809,1849080.076,6322903,1849295,1,1,40050,10020,,SKYLINE,DR,SKYLINE DR,,SKYLINE,DR,,SKYLINE DR,433.6325384
9053,9221,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1315.230749,95080.53978,84911,91399,91241,245.2532944,152054,fjessie,4/23/2021,120535,0,6/25/1997,C,P,7,B,0,Z,LG,2900,2998,LG,2901,2999,N,N,N,2900,2999,1849047.297,6323074.128,10,91945,91945,LG,LG,7,N,Y,1002,1002,14001,14001,603,603,6323074.128,1849047.297,6323074.319,1849170.297,6323074.508,1849292.55,1,1,10020,10020,,LITTLE,LN,LITTLE LN,,LITTLE,LN,,LITTLE LN,245.2534127
9053,9221,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1315.230749,95080.53978,124381,179699,91245,263.2901172,216624,fjessie,4/23/2021,10544,0,12/28/2015,M,D,L,B,0,5,LG,8046,8118,LG,8047,8119,N,N,N,8046,8119,1849291.761,6323129.737,20,91945,91945,LG,LG,5,N,Y,1001,1002,14001,14001,603,603,6323129.737,1849291.761,6323261.723,1849289.876,6323393,1849288,1,1,10010,10020,,LINCOLN,ST,LINCOLN ST,,LINCOLN,ST,,LINCOLN ST,263.2901234
9053,9221,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1315.230749,95080.53978,161923,91241,179699,55.23438199,216625,fjessie,4/23/2021,10544,0,12/28/2015,M,D,L,B,0,5,LG,8030,8044,LG,8031,8045,N,N,N,8030,8045,1849292.55,6323074.508,20,91945,91945,LG,LG,5,N,Y,1001,1002,14001,14001,603,603,6323074.508,1849292.55,6323102.505,1849292.15,6323129.737,1849291.761,1,1,10010,10020,,LINCOLN,ST,LINCOLN ST,,LINCOLN,ST,,LINCOLN ST,55.23452359
9053,9221,14001,140011,32,3,10,91945,1000,0,0,3685,0,2,135,22,0,16,1,1,1315.230749,95080.53978,153822,91238,91241,171.5254983,42530,fjessie,4/23/2021,10544,0,4/1/1980,M,D,L,B,0,5,LG,8000,8028,LG,8001,8029,N,N,N,8000,8029,1849295,6322903,20,91945,91945,LG,LG,5,N,Y,1001,1002,14001,14001,603,603,6322903,1849295,6322988.991,1849293.772,6323074.508,1849292.55,1,1,10010,10020,,LINCOLN,ST,LINCOLN ST,,LINCOLN,ST,,LINCOLN ST,171.5253545
9052,9220,14001,140011,32,3,10,91945,1000,0,0,3638,0,2,135,22,0,16,1,1,1131.239387,64098.23591,371,90860,90882,679.10603,23467,fjessie,4/23/2021,6473,0,4/1/1980,M,D,L,B,0,5,LG,8000,8098,LG,8001,8099,N,N,N,8000,8099,1849790,6322925,20,91945,91945,LG,LG,5,N,Y,4003,1001,14001,14001,603,603,6322925,1849790,6323264.947,1849783.992,6323604,1849778,1,1,40030,10010,,DARRYL,ST,DARRYL ST,,DARRYL,ST,,DARRYL ST,679.1059839
9052,9220,14001,140011,32,3,10,91945,1000,0,0,3638,0,2,135,22,0,16,1,1,1131.239387,64098.23591,49734,91246,90882,493.1987429,48811,fjessie,4/23/2021,12010,0,4/1/1980,M,D,L,B,0,5,LG,3000,3098,LG,3001,3099,N,N,N,3000,3099,1849285,6323590,20,91945,91945,LG,LG,5,N,Y,1001,1000,14001,14001,603,603,6323590,1849285,6323597.011,1849531.9,6323604,1849778,1,1,10010,10000,,NATHAN,ST,NATHAN ST,,NATHAN,ST,,NATHAN ST,493.1987403
8870,9039,13801,138013,31,3,19,91941,1921,1921,192100,3477,0,2,151,20,0,16,1,1,1626.6883,128245.5826,3471,89258,89253,17.85705655,61563,fjessie,12/17/2019,15469,60,4/1/1980,M,D,L,B,0,5,CN,3400,3408,CN,3401,3409,N,N,N,3400,3409,1851580,6325662,20,91941,91941,CN,CN,5,N,Y,3000,3000,13801,13801,621,621,6325662,1851580,6325670.926,1851581.153,6325679.71,1851582.287,1,1,30000,30000,,TURF,LN,TURF LN,,TURF,LN,,TURF LN,17.85700423
8870,9039,13801,138013,31,3,19,91941,1921,1921,192100,3477,0,2,151,20,0,16,1,1,1626.6883,128245.5826,36708,89840,89253,668.9163765,168486,fjessie,12/17/2019,125413,0,,M,D,1,F,0,8,CN,0,0,CN,0,0,N,N,N,0,0,1850956.344,6325915.468,18,91941,91941,CN,CN,1,N,Y,3000,3000,13801,13801,621,621,6325915.468,1850956.344,6325797.759,1851268.865,6325679.71,1851582.287,2,2,30000,30000,,SR-125 NB,RA,SR-125 NB RA,,STATE ROUTE 125 NB OFF,RAMP,,STATE ROUTE 125 NB OFF RAMP,668.9164067
8870,9039,13801,138013,31,3,19,91941,1921,1921,192100,3477,0,2,151,20,0,16,1,1,1626.6883,128245.5826,36701,89840,89786,98.03987787,168392,fjessie,12/17/2019,4377,0,,M,D,4,B,0,3,LG,3260,3268,LG,3261,3269,N,N,N,3260,3269,1850956.344,6325915.468,35,91945,91945,LG,LG,3,N,Y,3002,3002,14001,13801,603,603,6325915.468,1850956.344,6325880.004,1850990.157,6325844.512,1851023.998,1,1,30050,30000,,SWEETWATER,RD,SWEETWATER RD,,SWEETWATER,RD,,SWEETWATER RD,98.04008347
8870,9039,13801,138013,31,3,19,91941,1921,1921,192100,3477,0,2,151,20,0,16,1,1,1626.6883,128245.5826,54512,89840,89245,662.1828816,168482,fjessie,12/17/2019,125413,0,,M,D,1,F,0,8,CN,0,0,CN,0,0,N,N,N,0,0,1850956.344,6325915.468,18,91941,91941,CN,CN,1,N,Y,3000,3000,13801,13801,621,621,6325915.468,1850956.344,6325813.869,1851271.217,6325712.171,1851586.399,2,3,30000,30000,,SR-125 NB,RA,SR-125 NB RA,,STATE ROUTE 125 NB OFF,RAMP,,STATE ROUTE 125 NB OFF RAMP,662.1827263
8870,9039,13801,138013,31,3,19,91941,1921,1921,192100,3477,0,2,151,20,0,16,1,1,1626.6883,128245.5826,140448,89253,89245,32.72040748,168375,fjessie,12/17/2019,15469,60,,M,D,L,B,0,5,CN,3410,3418,CN,3411,3419,N,N,N,3410,3419,1851582.287,6325679.71,20,91941,91941,CN,CN,5,N,Y,3000,3000,13801,13801,621,621,6325679.71,1851582.287,6325695.583,1851584.298,6325712.171,1851586.399,1,1,30000,30000,,TURF,LN,TURF LN,,TURF,LN,,TURF LN,32.72028488
8870,9039,13801,138013,31,3,19,91941,1921,1921,192100,3477,0,2,151,20,0,16,1,1,1626.6883,128245.5826,151275,89786,89588,332.4675743,168391,fjessie,12/17/2019,4377,0,,M,D,4,B,0,3,LG,3270,3288,LG,3271,3289,N,N,N,3270,3289,1851023.998,6325844.512,35,91945,91945,LG,LG,3,N,Y,3001,3015,14001,13801,603,603,6325844.512,1851023.998,6325724.372,1851138.551,6325603.894,1851253.427,1,1,30040,30130,,SWEETWATER,RD,SWEETWATER RD,,SWEETWATER,RD,,SWEETWATER RD,332.4675454
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,7328,88901,88704,329.7815139,13084,fjessie,12/17/2019,4278,0,4/1/1980,M,D,4,B,0,3,LG,8266,8298,LG,8265,8299,N,N,N,8265,8299,1851932.3,6325106.37,35,91945,91945,LG,LG,3,N,Y,1012,3017,14400,13801,603,603,6325106.37,1851932.3,6325224.763,1852047.226,6325343,1852162,1,1,10090,30110,,BROADWAY,,BROADWAY,,BROADWAY,,,BROADWAY,329.7815886
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,7330,88704,88613,75.68341459,13089,fjessie,12/17/2019,4278,0,2/1/1989,M,D,4,B,0,3,LG,8300,8302,LG,8301,8303,N,N,N,8300,8303,1852162,6325343,35,91945,91945,LG,LG,3,N,Y,1038,3012,14400,13801,603,603,6325343,1852162,6325370.244,1852188.491,6325397.261,1852214.761,1,1,10090,30100,,BROADWAY,,BROADWAY,,BROADWAY,,,BROADWAY,75.68348219
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,7329,88940,88901,60.20948807,13085,fjessie,12/17/2019,4278,0,4/1/1980,M,D,4,B,0,3,LG,8258,8264,LG,8259,8263,N,N,N,8258,8264,1851892.336,6325061.336,35,91945,91945,LG,LG,3,N,Y,1012,3017,14400,13801,603,603,6325061.336,1851892.336,6325083.775,1851912.248,6325106.37,1851932.3,1,1,10090,30110,,BROADWAY,,BROADWAY,,BROADWAY,,,BROADWAY,60.20961647
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,36700,88538,88472,81.41384281,168387,fjessie,12/17/2019,4278,0,,M,D,4,B,0,3,LG,8310,8318,LG,8311,8319,N,N,N,8310,8319,1852267.138,6325450.734,35,91945,91945,LG,LG,3,N,Y,1008,3013,14400,13801,603,603,6325450.734,1852267.138,6325480.077,1852295.774,6325509,1852324,1,1,10050,30090,,BROADWAY,,BROADWAY,,BROADWAY,,,BROADWAY,81.41387743
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,62935,88940,89325,451.2086005,13674,fjessie,12/17/2019,103552,0,4/1/1980,M,D,1,F,0,8,LG,0,0,LG,0,0,N,N,N,0,0,1851892.336,6325061.336,40,91945,91945,LG,LG,1,N,Y,3017,3000,13801,14001,603,603,6325061.336,1851892.336,6325199.876,1851713.779,6325337.931,1851535.847,2,2,30110,30000,,SR-94 EB,RA,SR-94 EB RA,,STATE ROUTE 94 EB OFF,RAMP,,STATE ROUTE 94 EB OFF RAMP,451.2083837
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,60701,88715,88538,122.9185838,168485,fjessie,12/17/2019,43529,0,,M,D,F,F,0,1,LG,0,0,LG,0,0,N,N,N,0,0,1852144.269,6325447.243,60,91945,91945,LG,LG,1,N,Y,3012,3013,13801,13801,603,603,6325447.243,1852144.269,6325448.976,1852205.244,6325450.734,1852267.138,2,2,30090,30090,,SR-125 NB,,SR-125 NB,,STATE ROUTE 125 NB,,,STATE ROUTE 125 NB,122.9184364
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,107513,88472,88548,86.26353477,114496,fjessie,12/17/2019,39345,0,,C,P,7,B,0,Z,LG,8300,8348,LG,8301,8349,N,N,N,8300,8349,1852324,6325509,20,91945,91945,LG,LG,7,N,Y,3006,3013,13801,13801,603,603,6325509,1852324,6325537.638,1852291.924,6325566.452,1852259.652,1,1,30080,30090,,BROADWAY,LN,BROADWAY LN,,BROADWAY,LN,,BROADWAY LN,86.26350114
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,128728,88715,88613,86.44028741,168488,fjessie,12/17/2019,125413,0,,M,D,1,F,0,8,LG,0,0,LG,0,0,N,N,N,0,0,1852144.269,6325447.243,18,91945,91945,LG,LG,1,N,Y,3012,3012,13801,13801,603,603,6325447.243,1852144.269,6325423.094,1852179.842,6325397.261,1852214.761,3,3,30100,30100,,SR-125 NB,RA,SR-125 NB RA,,STATE ROUTE 125 NB OFF,RAMP,,STATE ROUTE 125 NB OFF RAMP,86.44019264
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,151277,89325,88901,459.1246867,168416,fjessie,12/17/2019,4377,0,,M,D,4,B,0,3,LG,3300,3318,LG,3301,3319,N,N,N,3300,3319,1851535.847,6325337.931,35,91945,91945,LG,LG,3,N,Y,3017,3017,13801,13801,603,603,6325337.931,1851535.847,6325221.93,1851734.451,6325106.37,1851932.3,1,1,30110,30110,,SWEETWATER,RD,SWEETWATER RD,,SWEETWATER,RD,,SWEETWATER RD,459.124585
8871,9036,13801,138013,31,3,10,91945,1000,0,0,3509,0,2,135,22,0,16,1,1,875.4095974,43837.39475,151274,88613,88538,74.8512649,168389,fjessie,12/17/2019,4278,0,,M,D,4,B,0,3,LG,8304,8308,LG,8305,8309,N,N,N,8304,8309,1852214.761,6325397.261,35,91945,91945,LG,LG,3,N,Y,1038,3012,14400,13801,603,603,6325397.261,1852214.761,6325423.693,1852240.652,6325450.734,1852267.138,1,1,10090,30100,,BROADWAY,,BROADWAY,,BROADWAY,,,BROADWAY,74.85116256
8864,9031,13801,138012,31,3,19,91941,1921,1921,192100,3477,0,2,151,20,0,16,1,1,771.8942436,17521.60252,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
1356,1387,3107,31071,5,0,14,92114,1444,1444,0,3992,4,4,110,0,30,0,4,1,1091.470096,66230.83444,0,0,0,0,0,,,0,0,,,,,,0,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
1355,1386,3107,31071,5,0,14,92114,1444,1444,0,3992,4,4,110,0,30,0,4,1,1157.329729,39371.706,267,96613,96476,275.534402,15810,fjessie,9/26/2017,4820,0,4/1/1980,M,D,C,B,0,4,SD,1100,1198,SD,1101,1151,N,N,N,1100,1198,1841832,6323027,35,92114,92114,SD,SD,4,N,Y,2006,1002,14102,3107,434,434,6323027,1841832,6323026.255,1841969.517,6323030,1842107,1,1,20070,10030,,CARDIFF,ST,CARDIFF ST,,CARDIFF,ST,,CARDIFF ST,275.5345068
1341,1372,3105,31051,5,0,14,92114,1444,1444,0,4064,4,4,110,0,30,0,4,1,1990.086252,88617.48574,57615,97552,97227,919.5649306,38677,fjessie,10/16/2018,9572,0,4/1/1980,M,D,D,B,0,3,SD,7700,7898,SD,7701,7899,N,N,N,7700,7899,1840428,6320198.999,35,92114,92114,SD,SD,3,N,Y,1016,1000,14102,3105,434,434,6320198.999,1840428,6320550.385,1840724.862,6320944,1840944,1,1,10280,10000,,JAMACHA,RD,JAMACHA RD,,JAMACHA,RD,,JAMACHA RD,919.5650312
