OBJECTID,stop_UID,stop_agenc,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_t,parent_sta,wheelchair,intersecti,stop_place
1902,MTS_13158,MTS,13158,Campanile Dr & Montezuma Rd,32.77105959,-117.0717334,13158,0,,1,F-N/B,
1897,MTS_13147,MTS,13147,Park Bl & San Diego High School,32.72083414,-117.1533989,13147,0,,1,M-Street-N/B,
1904,MTS_13161,MTS,13161,La Mesa Bl & Culowee St,32.76621252,-117.0274204,13161,0,,1,M-Street-S/B,
1903,MTS_13160,MTS,13160,Sweetwater Rd & St George St,32.71283095,-117.0125246,13160,0,,1,F-N/B,jamswe
2039,MTS_13467,MTS,13467,Lisbon St & Woodrow Av,32.71219415,-117.041187,13467,0,,1,F-W/B,
2036,MTS_13460,MTS,13460,Ocean View Bl & 40th St,32.70101215,-117.107553,13460,0,,1,F-E/B,
2041,MTS_13484,MTS,13484,El Cajon Bl & I-15 Transit Plaza,32.7553764,-117.1089018,13484,0,,1,M-Street-W/B,i15elc
2040,MTS_13468,MTS,13468,San Vicente St & Jacumba St,32.71145636,-117.029288,13468,0,,2,N-W/B,
2018,MTS_13432,MTS,13432,43rd St & Hwy 805,32.69139698,-117.102532,13432,0,,1,F-S/B,
2017,MTS_13430,MTS,13430,El Cajon Bl & Oregon St,32.75547827,-117.1349373,13430,0,,1,N-W/B,elcorg
2023,MTS_13441,MTS,13441,Logan Av & 45th St,32.69673716,-117.0981694,13441,0,,1,N-E/B,
2022,MTS_13440,MTS,13440,Logan Av & 45th St,32.69691554,-117.0978103,13440,0,,1,N-W/B,
1999,MTS_13391,MTS,13391,University Av & 8th Av,32.74830807,-117.1575477,13391,0,,1,N-E/B,uni8th
1993,MTS_13356,MTS,13356,Washington St & India St,32.74348402,-117.181207,13356,0,,2,N-W/B,
2012,MTS_13411,MTS,13411,8th St & C Av,32.67683388,-117.1035513,13411,0,,1,N-W/B,8thnat
2011,MTS_13410,MTS,13410,Allison Av & Date Av,32.76615486,-117.0221565,13410,0,,1,N-W/B,lamtrw
1990,MTS_13353,MTS,13353,Washington St & India St,32.74303266,-117.1812868,13353,0,,1,N-E/B,
1989,MTS_13351,MTS,13351,Washington St & Pacific Hwy,32.74062888,-117.1840387,13351,0,,1,N-E/B,waspac
1992,MTS_13355,MTS,13355,University Av & Park Bl,32.74851349,-117.1471225,13355,0,,1,F-W/B,unipar
1991,MTS_13354,MTS,13354,University Av & Park Bl,32.74834937,-117.1466362,13354,0,,1,N-E/B,unipar
1546,MTS_12544,MTS,12544,Euclid Av & Hilltop Dr,32.71489119,-117.0848484,12544,0,,1,N-N/B,
1545,MTS_12543,MTS,12543,Euclid Av & Guymon St,32.71228537,-117.0848855,12543,0,,1,N-N/B,
1549,MTS_12548,MTS,12548,54th St & Streamview Dr,32.74288868,-117.0793605,12548,0,,2,N-N/B,54stv
1547,MTS_12545,MTS,12545,54th St & Pirotte Dr,32.7285975,-117.0804357,12545,0,,1,N-N/B,
1537,MTS_12532,MTS,12532,Highland Av & 30th St,32.65839644,-117.0908314,12532,0,,1,N-N/B,high30
1536,MTS_12531,MTS,12531,47th St & Federal Bl,32.72122317,-117.0934141,12531,0,,1,N-N/B,47fed
1544,MTS_12542,MTS,12542,Euclid Av & Trinidad Wy,32.69987819,-117.0849533,12542,0,,1,N-N/B,
1543,MTS_12541,MTS,12541,Euclid Av & La Paz Dr,32.6977263,-117.0849264,12541,0,,2,N-N/B,euclog
1533,MTS_12528,MTS,12528,47th St & Hilltop Dr,32.71490964,-117.093448,12528,0,,1,N-N/B,
1532,MTS_12527,MTS,12527,47th St & Guymon St,32.7120654,-117.0933818,12527,0,,1,N-N/B,
1535,MTS_12530,MTS,12530,47th St & Beech St,32.72002491,-117.0934026,12530,0,,1,N-N/B,
1534,MTS_12529,MTS,12529,47th St & C St,32.71669902,-117.0934326,12529,0,,1,N-N/B,
1527,MTS_12519,MTS,12519,Highland Av & E 12th St (Walmart),32.67527633,-117.0974528,12519,0,,1,F-N/B,
1526,MTS_12518,MTS,12518,Fairmount Av & El Cajon Bl,32.75481199,-117.1007094,12518,0,,1,N-N/B,faielc
1530,MTS_12524,MTS,12524,Fairmount Av & 47th St,32.72408246,-117.0936918,12524,0,,1,N-N/B,
1528,MTS_12520,MTS,12520,Highland Av & 13th St,32.67351097,-117.0967729,12520,0,,1,N-N/B,
1570,MTS_12577,MTS,12577,Meadowbrook Dr & Blackpool Rd,32.70549564,-117.0313419,12577,0,,1,M-Street-N/B,
1569,MTS_12576,MTS,12576,Madera St & Massachusetts Av,32.72610796,-117.0431783,12576,0,,0,N-N/B,
1572,MTS_12579,MTS,12579,Skyline Dr & Palm St,32.73454167,-117.0269882,12579,0,,0,N-N/B,
1571,MTS_12578,MTS,12578,Meadowbrook Dr & Skyline Dr,32.70192845,-117.0304196,12578,0,,1,N-N/B,
1566,MTS_12573,MTS,12573,70th St & Saranac St,32.77066995,-117.0469076,12573,0,,1,N-N/B,
1563,MTS_12564,MTS,12564,College Av & El Cajon Bl,32.76063425,-117.0668089,12564,0,,1,N-N/B,colelc
1568,MTS_12575,MTS,12575,Massachusetts Av & Central Av,32.73876201,-117.0427491,12575,0,,0,N-N/B,
1567,MTS_12574,MTS,12574,Massachusetts Av & Mt Vernon St,32.73081815,-117.042863,12574,0,,0,N-N/B,masmtv
1557,MTS_12556,MTS,12556,Kelton Rd & Bollenbacher St,32.71411128,-117.0741253,12556,0,,2,N-W/B,
1556,MTS_12555,MTS,12555,Bayview Heights Dr & Grape St,32.72789201,-117.0753922,12555,0,,2,M-Street-N/B,baygra
1562,MTS_12563,MTS,12563,College Av & Mesita Dr,32.76661551,-117.0671441,12563,0,,1,N-N/B,
1561,MTS_12562,MTS,12562,College Av & Alvarado Rd,32.77558868,-117.0676601,12562,0,,0,N-N/B,
1551,MTS_12550,MTS,12550,54th St & Marvin St,32.74121722,-117.0794163,12550,0,,2,M-Street-N/B,
1550,MTS_12549,MTS,12549,54th St & Redwood St,32.73753409,-117.079437,12549,0,,1,N-N/B,
1553,MTS_12552,MTS,12552,54th St & University Av,32.74807569,-117.0792728,12552,0,,1,N-N/B,54univ
1552,MTS_12551,MTS,12551,54th St & 54th Pl,32.75129674,-117.0792998,12551,0,,0,N-N/B,
1503,MTS_12474,MTS,12474,30th St & Grape St,32.72641717,-117.1300965,12474,0,,1,N-N/B,
1502,MTS_12469,MTS,12469,Texas St & Meade Av,32.75712769,-117.1387173,12469,0,,1,N-N/B,
1505,MTS_12476,MTS,12476,30th St & El Cajon Bl,32.75494144,-117.1300627,12476,0,,1,N-N/B,
1504,MTS_12475,MTS,12475,30th St & Howard Av,32.75394371,-117.1300657,12475,0,,1,N-N/B,
1498,MTS_12464,MTS,12464,25th St & Imperial Av,32.70610834,-117.1400689,12464,0,,0,N-N/B,imp25
1497,MTS_12463,MTS,12463,Main St & Sampson St,32.69559067,-117.141471,12463,0,,1,N-N/B,
1500,MTS_12466,MTS,12466,25th St & Island Av,32.71043145,-117.1401093,12466,0,,0,N-N/B,
1499,MTS_12465,MTS,12465,25th St & K St,32.70832625,-117.1400881,12465,0,,0,N-N/B,
1494,MTS_12457,MTS,12457,Park Bl & Village Pl,32.73201184,-117.1459302,12457,0,,1,M-Street-N/B,
1493,MTS_12456,MTS,12456,Park Bl & University Av,32.74822644,-117.1461536,12456,0,,1,N-N/B,paruns
1496,MTS_12462,MTS,12462,Main St & Evans St,32.69676303,-117.1431634,12462,0,,1,N-N/B,
1495,MTS_12458,MTS,12458,Park Bl & Zoo Pl,32.73505679,-117.1456067,12458,0,,1,N-N/B,
1490,MTS_12453,MTS,12453,Park Bl & Polk Av,32.75205263,-117.1461177,12453,0,,1,N-N/B,
1489,MTS_12451,MTS,12451,Main St & Cesar E Chavez Pkwy,32.69899914,-117.1463554,12451,0,,1,N-N/B,
1492,MTS_12455,MTS,12455,Park Bl & Monroe Av,32.7588909,-117.1461222,12455,0,,1,N-N/B,
1491,MTS_12454,MTS,12454,Park Bl & Howard Av,32.75389407,-117.1461267,12454,0,,1,N-N/B,
1523,MTS_12515,MTS,12515,Fairmount Av & Thorn St,32.74015891,-117.1008281,12515,0,,1,N-N/B,faitho
1522,MTS_12514,MTS,12514,43rd St & Keeler Av,32.69384496,-117.1022696,12514,0,,1,N-N/B,
1525,MTS_12517,MTS,12517,Fairmount Av & Dwight St,32.74385848,-117.100815,12517,0,,1,N-N/B,
1524,MTS_12516,MTS,12516,Fairmount Av & Myrtle St,32.74194531,-117.1008453,12516,0,,1,N-N/B,
1518,MTS_12508,MTS,12508,40th St & Imperial Av,32.70469927,-117.1081447,12508,0,,2,F-N/B,
1517,MTS_12505,MTS,12505,National City Bl & 4th St,32.67918831,-117.1080557,12505,0,,1,N-N/B,
1521,MTS_12513,MTS,12513,43rd St & Hwy 805,32.69204751,-117.1022587,12513,0,,1,F-N/B,
1520,MTS_12512,MTS,12512,43rd St & Beta St,32.69048329,-117.1023054,12512,0,,1,N-N/B,
1513,MTS_12497,MTS,12497,Main St & Woden St,32.68434218,-117.1135042,12497,0,,1,N-N/B,
1512,MTS_12496,MTS,12496,Main St & Vesta St,32.68546596,-117.115124,12496,0,,1,N-N/B,vesmai
1516,MTS_12503,MTS,12503,National City Bl & 2nd St,32.68089316,-117.108732,12503,0,,1,N-N/B,
1515,MTS_12500,MTS,12500,National City Bl & W Division St,32.68217443,-117.1102427,12500,0,,1,N-N/B,
1507,MTS_12479,MTS,12479,30th St & North Park Wy,32.74722434,-117.1299628,12479,0,,1,N-N/B,
1506,MTS_12478,MTS,12478,30th St & Dwight St,32.74410477,-117.1299642,12478,0,,1,N-N/B,
1511,MTS_12493,MTS,12493,Main St & Thor St,32.68780588,-117.1185077,12493,0,,1,N-N/B,
1509,MTS_12488,MTS,12488,Main St & Rigel St,32.69010767,-117.1218294,12488,0,,1,N-N/B,
1720,MTS_12824,MTS,12824,30th St & University Av,32.74879854,-117.1300599,12824,0,,1,F-N/B,30uniN
1719,MTS_12822,MTS,12822,30th St & Monroe Av,32.7594159,-117.1300781,12822,0,,1,F-N/B,
1722,MTS_12830,MTS,12830,30th St & Redwood St,32.7376566,-117.1292169,12830,0,,1,F-N/B,30red
1721,MTS_12828,MTS,12828,30th St & Juniper St,32.72989275,-117.1295069,12828,0,,1,F-N/B,
1716,MTS_12814,MTS,12814,Texas St & Madison Av,32.76082429,-117.1387383,12814,0,,1,N-N/B,
1715,MTS_12813,MTS,12813,Texas St & Camino Del Rio S,32.76770057,-117.1391883,12813,0,,1,F-N/B,txcams
1718,MTS_12819,MTS,12819,30th St & Polk Av,32.7524596,-117.1300541,12819,0,,1,F-N/B,
1717,MTS_12818,MTS,12818,30th St & Elm St,32.72465551,-117.1300789,12818,0,,1,F-N/B,
1706,MTS_12801,MTS,12801,Park Bl & Meade Av,32.75757446,-117.1461089,12801,0,,1,F-N/B,
1705,MTS_12800,MTS,12800,Park Bl & El Cajon Bl,32.75574122,-117.1461065,12800,0,,1,F-N/B,
1708,MTS_12804,MTS,12804,Park Bl & University Av,32.74893332,-117.1460828,12804,0,,1,F-N/B,paruni
1707,MTS_12802,MTS,12802,Park Bl & Madison Av,32.76122159,-117.1461297,12802,0,,1,F-N/B,
1702,MTS_12795,MTS,12795,Park Bl & Cypress Av,32.74462248,-117.1473789,12795,0,,1,F-N/B,
1701,MTS_12794,MTS,12794,Main St & Beardsley St,32.70039682,-117.148424,12794,0,,1,F-N/B,
1704,MTS_12798,MTS,12798,Park Bl & Naval Hospital,32.72781238,-117.1470289,12798,0,,1,M-Street-N/B,
1703,MTS_12797,MTS,12797,Park Bl & Upas St,32.74108301,-117.147294,12797,0,,1,N-N/B,
1751,MTS_12880,MTS,12880,47th St & Ocean View Bl,32.7007264,-117.0935918,12880,0,,1,F-N/B,
1750,MTS_12879,MTS,12879,47th St & T St,32.69885748,-117.0935837,12879,0,,1,F-N/B,
1758,MTS_12892,MTS,12892,Euclid Av & Manzanares Wy,32.70368007,-117.0848495,12892,0,,1,F-N/B,
1753,MTS_12884,MTS,12884,Highland Av & 28th St,32.66119222,-117.0919563,12884,0,,1,F-N/B,
1747,MTS_12873,MTS,12873,Highland Av & 18th St,32.66996683,-117.0953643,12873,0,,1,F-N/B,high18
1746,MTS_12872,MTS,12872,Fairmount Av & Talmadge Canyon Row,32.76738401,-117.0966603,12872,0,,1,F-N/B,
1749,MTS_12878,MTS,12878,47th St & Logan Av,32.6973678,-117.0935825,12878,0,,1,F-N/B,47log
1748,MTS_12877,MTS,12877,Highland Av & 24th St,32.66472556,-117.0933417,12877,0,,1,F-N/B,
1740,MTS_12866,MTS,12866,Fairmount Av & Meade Av,32.75738681,-117.1007863,12866,0,,1,F-N/B,
1739,MTS_12865,MTS,12865,Fairmount Av & Orange Av,32.75347606,-117.1007322,12865,0,,1,F-N/B,
1742,MTS_12868,MTS,12868,Fairmount Av & Ridgeview Dr,32.72693365,-117.097956,12868,0,,1,F-N/B,
1741,MTS_12867,MTS,12867,Highland Av & Plaza Bl,32.67679786,-117.0980166,12867,0,,1,F-N/B,
1736,MTS_12861,MTS,12861,Logan Av & 43rd St,32.69665502,-117.1021115,12861,0,,1,F-E/B,
1735,MTS_12860,MTS,12860,43rd St & Delta St,32.68921909,-117.1022899,12860,0,,0,F-N/B,delt43
1738,MTS_12864,MTS,12864,Fairmount Av & University Av,32.7500346,-117.1007803,12864,0,,1,F-N/B,faiuni
1737,MTS_12863,MTS,12863,Fairmount Av & Wightman St,32.74768727,-117.1007967,12863,0,,1,N-N/B,
1672,MTS_12737,MTS,12737,State St & Kalmia St,32.73016513,-117.1690542,12737,0,,0,F-N/B,
1670,MTS_12735,MTS,12735,Reynard Wy & Otsego Dr,32.74249549,-117.170461,12735,0,,0,F-N/B,
1677,MTS_12751,MTS,12751,1st Av & Broadway,32.71553186,-117.1637498,12751,0,,0,N-N/B,1stbrd
1674,MTS_12739,MTS,12739,Reynard Wy & Curlew St,32.74104659,-117.1690441,12739,0,,0,F-N/B,
1664,MTS_12725,MTS,12725,Goldfinch St & Pennsylvania Av,32.7453701,-117.1712423,12725,0,,0,F-N/B,
1661,MTS_12720,MTS,12720,Hawk St & Fort Stockton Dr,32.7511074,-117.1721935,12720,0,,0,F-N/B,hawfor
1668,MTS_12731,MTS,12731,State St & Maple St,32.73205576,-117.1698381,12731,0,,0,F-N/B,stamap
1665,MTS_12726,MTS,12726,Goldfinch St & Bush St,32.74716769,-117.1712351,12726,0,,0,N-N/B,
1640,MTS_12689,MTS,12689,Taylor St & Juan St,32.75656106,-117.1985815,12689,0,,1,F-E/B,
1577,MTS_12588,MTS,12588,Sweetwater Rd & Orville St,32.7087649,-117.0113581,12588,0,,1,N-N/B,
1643,MTS_12692,MTS,12692,Taylor St & Presidio Dr,32.75926361,-117.1963369,12692,0,,1,F-E/B,
1642,MTS_12691,MTS,12691,Pacific Hwy & Enterprise St,32.74760274,-117.197981,12691,0,,1,F-N/B,
1574,MTS_12582,MTS,12582,Skyline Dr & Lincoln St,32.73772,-117.0263788,12582,0,,1,N-N/B,
1573,MTS_12581,MTS,12581,Skyline Dr & Alton Dr,32.72793867,-117.0267316,12581,0,,1,M-Street-N/B,
1576,MTS_12584,MTS,12584,Cardiff St & Wade St,32.71513046,-117.0250257,12584,0,,1,N-N/B,
1575,MTS_12583,MTS,12583,Kempf St & Golden Av,32.74182466,-117.0261939,12583,0,,1,N-N/B,
1694,MTS_12782,MTS,12782,11th Av & Broadway,32.71635101,-117.1545657,12782,0,11tbro,1,F-N/B,11tbro
1693,MTS_12781,MTS,12781,11th Av & F St,32.7139981,-117.1545903,12781,0,,1,F-N/B,
1700,MTS_12793,MTS,12793,Park Bl & Presidents Way,32.72586549,-117.1501761,12793,0,,1,F-N/B,
1696,MTS_12786,MTS,12786,Park Bl & B St,32.71804817,-117.1536337,12786,0,,1,F-N/B,
1688,MTS_12771,MTS,12771,5th Av & Hawthorn St,32.72745521,-117.1601424,12771,0,,0,F-N/B,
1687,MTS_12770,MTS,12770,5th Av & Juniper St,32.72954404,-117.1601477,12770,0,,0,F-N/B,
1690,MTS_12773,MTS,12773,5th Av & Upas St,32.74087179,-117.1602943,12773,0,,1,F-N/B,
1689,MTS_12772,MTS,12772,5th Av & Nutmeg St,32.73375181,-117.1601749,12772,0,,0,F-N/B,
1684,MTS_12765,MTS,12765,5th Av & B St,32.71803122,-117.1600516,12765,0,,1,F-N/B,b5th
1682,MTS_12759,MTS,12759,1st Av & Brookes Av,32.7434827,-117.1637391,12759,0,,1,F-N/B,
1686,MTS_12767,MTS,12767,5th Av & Laurel St,32.73152516,-117.1602235,12767,0,,1,F-N/B,
1685,MTS_12766,MTS,12766,5th Av & Beech St,32.7212655,-117.16015,12766,0,,0,F-N/B,
1679,MTS_12756,MTS,12756,1st Av & Ivy St,32.72844805,-117.1637751,12756,0,,1,F-N/B,
1678,MTS_12753,MTS,12753,1st Av & Elm St,32.72431993,-117.163755,12753,0,,1,F-N/B,
1681,MTS_12758,MTS,12758,1st Av & Walnut Av,32.74194644,-117.1637167,12758,0,,1,F-N/B,
1680,MTS_12757,MTS,12757,1st Av & Laurel St,32.73158666,-117.1638011,12757,0,,1,F-N/B,
1273,MTS_12077,MTS,12077,Main St & 26th St,32.69295277,-117.1379501,12077,0,,1,F-S/B,
1272,MTS_12076,MTS,12076,25th St & J St,32.70923456,-117.1402891,12076,0,,0,F-S/B,
1275,MTS_12082,MTS,12082,30th St & Polk Av,32.75199656,-117.1302349,12082,0,,1,F-S/B,
1274,MTS_12078,MTS,12078,Texas St & Madison Av,32.76048766,-117.1389204,12078,0,,1,F-S/B,
1265,MTS_12066,MTS,12066,Park Bl & University Av,32.74806783,-117.146422,12066,0,,1,F-S/B,paruns
1264,MTS_12065,MTS,12065,Park Bl & Meade Av,32.75689395,-117.1463329,12065,0,,1,F-S/B,
1267,MTS_12068,MTS,12068,Park Bl & Zoo Pl,32.73481521,-117.1459457,12068,0,,1,F-S/B,
1266,MTS_12067,MTS,12067,Park Bl & Village Pl,32.73206175,-117.1462494,12067,0,,1,M-Street-S/B,
1260,MTS_12060,MTS,12060,Park Bl & Presidents Way,32.72538567,-117.1507695,12060,0,,1,F-S/B,
1258,MTS_12053,MTS,12053,Park Bl & B St,32.71829933,-117.1538671,12053,0,,1,N-S/B,
1263,MTS_12064,MTS,12064,Park Bl & Inspiration Point Way,32.72730061,-117.1486137,12064,0,,1,N-S/B,
1262,MTS_12062,MTS,12062,Park Bl & Cypress Av,32.74406003,-117.1476203,12062,0,,1,F-S/B,
1254,MTS_12048,MTS,12048,10th Av & F St,32.71348748,-117.1556319,12048,0,,1,F-S/B,
1252,MTS_12042,MTS,12042,4th Av & Juniper St,32.72906042,-117.1612483,12042,0,,1,F-S/B,
1256,MTS_12050,MTS,12050,10th Av & Island Av,32.71023346,-117.1556017,12050,0,,1,F-S/B,
1255,MTS_12049,MTS,12049,10th Av & A St,32.71857729,-117.1556907,12049,0,,2,F-S/B,10thb
1304,MTS_12136,MTS,12136,Fairmount Av & Orange Av,32.75285625,-117.1009344,12136,0,,1,F-S/B,
1303,MTS_12135,MTS,12135,Fairmount Av & Landis St,32.74601477,-117.1010017,12135,0,,1,N-S/B,
1306,MTS_12138,MTS,12138,Highland Av & E 12th St (Walmart),32.67471547,-117.0974766,12138,0,,1,N-S/B,
1305,MTS_12137,MTS,12137,Highland Av & 8th St,32.67753072,-117.0985599,12137,0,,1,F-S/B,hig8th
1291,MTS_12119,MTS,12119,Main St & Vesta St,32.68522433,-117.1150891,12119,0,,1,F-S/B,vesmai
1290,MTS_12115,MTS,12115,Main St & Thor St,32.6875179,-117.1184203,12115,0,,1,F-S/B,
1302,MTS_12134,MTS,12134,Fairmount Av & Myrtle Av,32.74238649,-117.1010382,12134,0,,1,N-S/B,
1300,MTS_12131,MTS,12131,43rd St & Keeler Av,32.69404973,-117.1024666,12131,0,,1,F-S/B,
1281,MTS_12096,MTS,12096,30th St & Juniper St,32.72985318,-117.1296593,12096,0,,1,N-S/B,
1280,MTS_12093,MTS,12093,30th St & North Park Wy,32.7471599,-117.1301346,12093,0,,1,F-S/B,
1286,MTS_12110,MTS,12110,Main St & Rigel St,32.6898144,-117.1217127,12110,0,,1,F-S/B,
1282,MTS_12099,MTS,12099,30th St & Date St,32.72322478,-117.130289,12099,0,,1,F-S/B,
1277,MTS_12086,MTS,12086,30th St & Monroe Av,32.75896658,-117.1302623,12086,0,,1,F-S/B,
1276,MTS_12084,MTS,12084,30th St & Howard Av,32.75422334,-117.1302435,12084,0,,1,F-S/B,
1279,MTS_12091,MTS,12091,30th St & Dwight St,32.74399356,-117.130142,12091,0,,1,F-S/B,
1278,MTS_12089,MTS,12089,30th St & Adams Av,32.76258874,-117.1303147,12089,0,,1,F-S/B,30ada
1231,MTS_12013,MTS,12013,1st Av & Thorn St,32.73955812,-117.1640692,12013,0,,1,F-S/B,
1230,MTS_12012,MTS,12012,Front St & B St,32.71762489,-117.1648203,12012,0,,1,F-S/B,frobst
1233,MTS_12015,MTS,12015,1st Av & Redwood St,32.73759311,-117.1640455,12015,0,,1,F-S/B,
1232,MTS_12014,MTS,12014,1st Av & Laurel St,32.73113997,-117.1639948,12014,0,,1,F-S/B,
1224,MTS_12003,MTS,12003,State St & Laurel St,32.73063279,-117.1694779,12003,0,,0,F-S/B,
1223,MTS_11998,MTS,11998,Reynard Wy & Redwood St,32.7373374,-117.1699746,11998,0,,0,F-S/B,
1229,MTS_12009,MTS,12009,Front St & Arbor Dr (UCSD),32.75342291,-117.1650099,12009,0,,1,F-S/B,ucsdho
1225,MTS_12004,MTS,12004,Reynard Wy & Curlew St,32.74016599,-117.1691878,12004,0,,0,F-S/B,
1219,MTS_11992,MTS,11992,Goldfinch St & Washington St,32.74954076,-117.171455,11992,0,,0,F-S/B,golwas
1217,MTS_11986,MTS,11986,Pacific Hwy & Grape St,32.72412154,-117.1715794,11986,0,,1,F-S/B,pacgra
1222,MTS_11997,MTS,11997,Kettner Bl & Grape St,32.72490711,-117.1698058,11997,0,,0,F-S/B,
1220,MTS_11994,MTS,11994,Pacific Hwy & Cedar St,32.7214335,-117.1712099,11994,0,,1,M-Street-S/B,pacgra
1115,MTS_11808,MTS,11808,Cardiff St & Carlisle Dr,32.71870598,-117.0259415,11808,0,,1,N-S/B,carcar
1114,MTS_11807,MTS,11807,Skyline Dr & Sanford Dr,32.72040339,-117.0261255,11807,0,,1,M-Street-S/B,
1117,MTS_11810,MTS,11810,Jamacha Rd & Darby St,32.71702215,-117.0205231,11810,0,,2,N-E/B,
1116,MTS_11809,MTS,11809,San Vicente St & Cardiff St,32.71228911,-117.0249324,11809,0,,2,F-W/B,
1249,MTS_12039,MTS,12039,4th Av & Hawthorn St,32.72697159,-117.161243,12039,0,,1,F-S/B,
1248,MTS_12037,MTS,12037,4th Av & Quince St,32.73678491,-117.161352,12037,0,,1,N-S/B,
1251,MTS_12041,MTS,12041,4th Av & Upas St,32.74061451,-117.1613386,12041,0,,1,F-S/B,
1250,MTS_12040,MTS,12040,4th Av & Nutmeg St,32.73326267,-117.1612788,12040,0,,1,F-S/B,
1245,MTS_12034,MTS,12034,4th Av & G St,32.71236153,-117.1611017,12034,0,,1,F-S/B,4thg
1244,MTS_12032,MTS,12032,4th Av & Cedar St,32.72173583,-117.1612214,12032,0,,1,F-S/B,
1247,MTS_12036,MTS,12036,4th Av & B St,32.71725334,-117.161175,12036,0,,1,M-Street-S/B,4thB
1246,MTS_12035,MTS,12035,4th Av & Ash St,32.71954557,-117.1611792,12035,0,,1,F-S/B,
1241,MTS_12025,MTS,12025,4th Av & Robinson Av,32.74661233,-117.1616348,12025,0,,1,F-S/B,
1238,MTS_12020,MTS,12020,2nd Av & Elm St,32.72383894,-117.163012,12020,0,,1,F-S/B,
1243,MTS_12028,MTS,12028,4th Av & Brookes Av,32.74314665,-117.1616087,12028,0,,1,F-S/B,
1242,MTS_12027,MTS,12027,4th Av & University Av,32.74775835,-117.1616499,12027,0,,1,F-S/B,4thuni
1235,MTS_12017,MTS,12017,1st Av & Walnut Av,32.74119891,-117.1640797,12017,0,,1,F-S/B,
1234,MTS_12016,MTS,12016,1st Av & Nutmeg St,32.73322041,-117.1640197,12016,0,,1,F-S/B,1stnut
1237,MTS_12019,MTS,12019,Hawthorn St & 2nd Av,32.72711415,-117.1631499,12019,0,,1,N-E/B,
1236,MTS_12018,MTS,12018,1st Av & Robinson Av,32.74677674,-117.1639326,12018,0,,1,F-S/B,
1464,MTS_12411,MTS,12411,1st Av & Ash St,32.71964764,-117.1637294,12411,0,,1,N-N/B,1stash
1462,MTS_12406,MTS,12406,India St & Cedar St,32.72230279,-117.1681594,12406,0,,0,F-N/B,
1466,MTS_12414,MTS,12414,1st Av & Upas St,32.74066723,-117.1638725,12414,0,,1,N-N/B,
1465,MTS_12412,MTS,12412,1st Av & Spruce St,32.73856748,-117.1638572,12412,0,,1,N-N/B,
1384,MTS_12246,MTS,12246,Cardiff St & Jamacha Rd,32.71632811,-117.0255727,12246,0,,1,F-S/B,
1383,MTS_12244,MTS,12244,Skyline Dr & Canton Dr,32.72325442,-117.026427,12244,0,,0,F-S/B,
1461,MTS_12404,MTS,12404,Reynard Wy & Eagle St,32.73702832,-117.169773,12404,0,,0,N-N/B,
1454,MTS_12377,MTS,12377,Pacific Hwy & Washington St,32.74108432,-117.1848729,12377,0,,1,F-N/B,waspac
1380,MTS_12241,MTS,12241,Meadowbrook Dr & Brookmeadow Pl,32.69932886,-117.0281699,12241,0,,1,M-Street-S/B,
1379,MTS_12240,MTS,12240,La Mesa Bl & Lee Av,32.76802897,-117.0296454,12240,0,,1,F-E/B,
1382,MTS_12243,MTS,12243,Skyline Dr & Dayton Dr,32.72844278,-117.0269865,12243,0,,1,F-S/B,
1381,MTS_12242,MTS,12242,Skyline Dr & Palm St,32.73396302,-117.0272205,12242,0,,1,M-Street-S/B,
1376,MTS_12236,MTS,12236,Massachusetts Av & Rosemary Ln,32.73312576,-117.0430366,12236,0,,2,F-S/B,
1375,MTS_12235,MTS,12235,Massachusetts Av & Mt Vernon St,32.73124286,-117.0430652,12235,0,,1,F-S/B,masmtv
1378,MTS_12239,MTS,12239,Meadowbrook Dr & Skyline Dr,32.70219559,-117.0307697,12239,0,,1,F-S/B,
1377,MTS_12238,MTS,12238,Meadowbrook Dr & Blackpool Rd,32.70523908,-117.0314924,12238,0,,0,F-S/B,
1483,MTS_12439,MTS,12439,5th Av & Quince St,32.73682571,-117.1601804,12439,0,,0,F-N/B,
1482,MTS_12438,MTS,12438,9th Av & C St,32.71648316,-117.1564072,12438,0,,1,N-N/B,9thc
1488,MTS_12447,MTS,12447,Sigsbee St & Newton Av,32.70204026,-117.1492014,12447,0,,1,N-W/B,
1484,MTS_12441,MTS,12441,11th Av & Market St,32.71139567,-117.1545343,12441,0,,1,N-N/B,
1479,MTS_12431,MTS,12431,5th Av & University Av,32.74804585,-117.1603096,12431,0,,1,N-N/B,5thuni
1478,MTS_12430,MTS,12430,5th Av & University Av,32.74847984,-117.1603466,12430,0,,0,F-N/B,5thuni
1481,MTS_12434,MTS,12434,5th Av & C St,32.71656915,-117.1600333,12434,0,,1,N-N/B,
1480,MTS_12432,MTS,12432,5th Av & Pennsylvania Av,32.74505579,-117.1602657,12432,0,,1,N-N/B,
1475,MTS_12426,MTS,12426,5th Av & Broadway,32.71562882,-117.1600788,12426,0,,1,N-N/B,5thbro
1474,MTS_12425,MTS,12425,5th Av & G St,32.71274025,-117.160062,12425,0,,0,F-N/B,
1477,MTS_12429,MTS,12429,5th Av & Brookes Av,32.74323347,-117.1602729,12429,0,,1,N-N/B,
