rq_time,start,end,request_id
35374,777,80,4708
35380,542,209,4709
35383,877,310,4710
35394,113,485,4711
35407,996,63,4712
35408,511,798,4713
35410,862,703,4714
35420,165,79,4715
35424,263,448,4716
35428,79,917,4717
35429,557,73,4718
35430,74,203,4719
35431,296,141,4720
35431,113,109,4721
35433,144,106,4722
35438,181,728,4723
35445,486,301,4724
35446,975,808,4725
35457,428,249,4726
35463,748,761,4727
35471,165,110,4728
35479,30,1078,4729
35480,405,71,4730
35484,821,755,4731
35487,949,426,4732
35491,528,117,4733
35493,693,899,4734
35493,207,814,4735
35494,72,707,4736
35495,1022,96,4737
35501,643,1020,4738
35510,158,1020,4739
35516,780,663,4740
35517,97,209,4741
35520,188,570,4742
35527,170,41,4743
35532,575,80,4744
35532,852,138,4745
35536,186,186,4746
35542,443,842,4747
35542,812,74,4748
35546,196,961,4749
35546,777,130,4750
35548,109,311,4751
35551,377,1008,4752
35552,109,194,4753
35556,109,142,4754
35558,819,130,4755
35574,687,1042,4756
35575,927,1039,4757
35584,770,829,4758
35594,393,31,4759
35596,142,42,4760
35597,80,548,4761
35599,74,142,4762
35602,30,440,4763
35607,94,476,4764
35608,864,864,4765
35609,535,470,4766
35612,112,154,4767
35612,891,452,4768
35612,31,1039,4769
35612,130,632,4770
35621,80,618,4771
35630,745,113,4772
35641,318,39,4773
35643,678,378,4774
35643,267,108,4775
35645,635,109,4776
35648,630,581,4777
35654,790,657,4778
35656,980,130,4779
35657,213,632,4780
35659,158,226,4781
35660,142,109,4782
35682,430,716,4783
35691,443,232,4784
35695,71,202,4785
35700,1026,83,4786
35700,217,515,4787
35700,824,239,4788
35700,187,705,4789
35702,416,74,4790
35703,431,233,4791
35704,212,195,4792
35706,573,917,4793
35711,74,1026,4794
35714,7,97,4795
35714,669,778,4796
35722,53,323,4797
35723,520,780,4798
35724,109,322,4799
35727,390,53,4800
35731,423,1039,4801
35761,797,501,4802
35769,1042,848,4803
35774,153,875,4804
35780,103,225,4805
35781,545,675,4806
35782,41,54,4807
35782,839,289,4808
35783,295,812,4809
35786,41,93,4810
35788,456,819,4811
35793,1039,407,4812
35802,142,1065,4813
35803,940,847,4814
35803,130,324,4815
35803,501,301,4816
35804,593,351,4817
35804,582,233,4818
35805,441,474,4819
35812,71,74,4820
35814,775,285,4821
35816,582,130,4822
35818,822,920,4823
35823,1078,1078,4824
35832,908,433,4825
35833,1020,940,4826
35836,739,801,4827
35848,596,74,4828
35848,163,1039,4829
35855,233,768,4830
35858,671,80,4831
35859,822,169,4832
35866,138,849,4833
35867,79,239,4834
35868,745,793,4835
35879,578,1039,4836
35884,383,80,4837
35897,902,52,4838
35901,745,203,4839
35905,475,184,4840
35910,980,258,4841
35913,945,319,4842
35914,1065,545,4843
35917,7,224,4844
35937,113,478,4845
35942,1039,1039,4846
35942,403,275,4847
35943,895,844,4848
35945,762,32,4849
35954,344,197,4850
35977,588,103,4851
35987,143,344,4852
35987,103,678,4853
35994,330,980,4854
35995,840,208,4855
35998,1039,573,4856
35999,194,79,4857
35999,922,502,4858
36000,161,79,4859
36001,228,875,4860
36002,74,237,4861
36004,437,1039,4862
36007,97,748,4863
36008,403,144,4864
36009,649,428,4865
36017,778,66,4866
36018,315,1039,4867
36023,110,820,4868
36023,1,1016,4869
36027,451,1059,4870
36030,428,74,4871
36032,151,1039,4872
36035,1085,892,4873
36040,353,233,4874
36040,383,58,4875
36041,414,1039,4876
36042,635,288,4877
36042,1042,106,4878
36050,1039,495,4879
36058,787,703,4880
36059,248,1021,4881
36059,539,930,4882
36061,213,246,4883
36062,237,519,4884
36066,59,386,4885
36068,189,561,4886
36069,909,508,4887
36082,801,676,4888
36082,645,1021,4889
36085,162,163,4890
36086,913,71,4891
36101,745,474,4892
36102,130,862,4893
36104,674,79,4894
36105,343,705,4895
36108,1038,74,4896
36114,553,1095,4897
36116,319,501,4898
36119,600,433,4899
36120,954,381,4900
36122,283,1020,4901
36123,74,962,4902
36127,144,430,4903
36129,72,109,4904
36130,654,813,4905
36131,377,54,4906
36133,1039,7,4907
36134,79,78,4908
36141,450,74,4909
36145,807,97,4910
36145,165,426,4911
36152,759,79,4912
36160,306,238,4913
36165,379,821,4914
36172,236,73,4915
36174,694,612,4916
36182,665,307,4917
36183,1039,927,4918
36183,409,897,4919
36184,545,1020,4920
36188,464,7,4921
36188,79,920,4922
36191,109,165,4923
36193,692,97,4924
36197,918,79,4925
36198,982,1016,4926
36199,79,72,4927
36199,598,490,4928
36200,408,556,4929
36201,207,1039,4930
36204,80,142,4931
36206,410,158,4932
36210,784,478,4933
36216,1056,819,4934
36217,752,949,4935
36219,340,701,4936
36222,285,94,4937
36224,109,1026,4938
36225,74,233,4939
36227,700,266,4940
36234,94,669,4941
36235,109,645,4942
36235,224,282,4943
36244,412,820,4944
36246,64,647,4945
36246,109,1011,4946
36247,447,248,4947
36250,324,275,4948
36252,206,1078,4949
36253,311,311,4950
36256,80,144,4951
36264,464,113,4952
36264,923,74,4953
36265,950,442,4954
36266,386,579,4955
36269,42,719,4956
36276,822,159,4957
36276,283,641,4958
36277,1021,675,4959
36300,714,1079,4960
36301,411,1072,4961
36306,74,307,4962
36307,316,527,4963
36309,80,165,4964
36311,954,4,4965
36314,267,311,4966
36317,74,819,4967
36321,1095,238,4968
36324,179,221,4969
36327,632,581,4970
36330,259,78,4971
36332,195,109,4972
36332,103,793,4973
36340,217,165,4974
36340,442,703,4975
36344,673,519,4976
36344,113,933,4977
36348,94,321,4978
36350,230,196,4979
36351,431,431,4980
36357,758,523,4981
36360,115,1078,4982
36360,1039,741,4983
36362,470,879,4984
36363,487,130,4985
36364,1011,311,4986
36369,130,79,4987
36370,623,245,4988
36370,695,875,4989
36371,70,491,4990
36374,197,307,4991
36375,651,802,4992
36375,145,733,4993
36376,165,80,4994
36377,109,207,4995
36377,982,110,4996
36382,325,141,4997
36384,117,839,4998
36385,322,451,4999
36388,653,805,5000
36389,452,80,5001
36392,267,39,5002
36393,355,31,5003
36395,1,414,5004
36396,557,612,5005
36398,539,306,5006
36401,916,812,5007
36402,136,730,5008
36405,1059,79,5009
36405,504,542,5010
36406,1020,1039,5011
36416,589,790,5012
36417,109,838,5013
36418,387,1020,5014
36421,462,412,5015
36421,486,644,5016
36423,1026,475,5017
36424,270,769,5018
36428,80,949,5019
36430,861,97,5020
36435,74,74,5021
36441,97,97,5022
36449,103,109,5023
36468,644,551,5024
36469,680,430,5025
36470,1039,109,5026
36472,186,1039,5027
36474,318,211,5028
36474,1085,654,5029
36474,603,1021,5030
36476,97,55,5031
36478,539,601,5032
36478,641,886,5033
36482,119,370,5034
36482,227,259,5035
36486,80,722,5036
36486,164,109,5037
36487,835,1087,5038
36488,838,287,5039
36490,824,676,5040
36490,819,786,5041
36492,892,311,5042
36495,80,711,5043
36497,402,746,5044
36498,515,644,5045
36503,117,811,5046
36505,407,614,5047
36507,97,74,5048
36511,852,109,5049
36511,60,267,5050
36514,103,195,5051
36518,450,984,5052
36518,769,303,5053
36529,781,97,5054
36530,688,496,5055
36533,132,896,5056
36533,517,850,5057
36535,795,209,5058
36538,109,187,5059
36540,711,826,5060
36543,189,355,5061
36549,1002,940,5062
36550,1039,919,5063
36552,80,306,5064
36552,441,167,5065
36553,169,430,5066
36553,224,554,5067
36554,143,643,5068
36555,74,653,5069
36555,679,753,5070
36561,554,694,5071
36561,627,431,5072
36563,73,523,5073
36564,115,267,5074
36567,109,161,5075
36568,899,821,5076
36570,130,119,5077
36570,564,253,5078
36571,747,913,5079
36573,936,673,5080
36578,306,748,5081
36578,97,658,5082
36578,510,79,5083
36580,161,672,5084
36582,80,1021,5085
36586,472,1039,5086
36590,74,1020,5087
36594,354,1020,5088
36596,310,673,5089
36600,159,249,5090
36600,31,768,5091
36601,765,932,5092
36607,74,626,5093
36609,141,627,5094
36610,961,97,5095
36612,72,97,5096
36612,1039,270,5097
36613,747,583,5098
36615,289,57,5099
36615,811,669,5100
36619,980,78,5101
36620,142,1020,5102
36626,847,519,5103
36629,474,390,5104
36639,806,71,5105
36640,927,819,5106
36641,776,144,5107
36643,390,270,5108
36645,433,80,5109
36648,412,197,5110
36649,924,705,5111
36656,909,1012,5112
36658,80,106,5113
36665,443,74,5114
36669,747,119,5115
36669,1085,143,5116
36669,485,923,5117
36670,165,304,5118
36673,467,109,5119
36675,54,309,5120
36679,127,1039,5121
36684,474,113,5122
36685,718,1042,5123
36690,705,474,5124
36694,115,74,5125
36694,97,401,5126
36694,94,117,5127
36699,1021,348,5128
36705,158,109,5129
36711,876,377,5130
36711,768,80,5131
36712,198,79,5132
36714,673,428,5133
36715,928,328,5134
36717,424,165,5135
36718,410,834,5136
36725,762,1039,5137
36725,1059,306,5138
36726,311,74,5139
36728,713,693,5140
36730,166,113,5141
36731,79,74,5142
36734,1020,239,5143
36735,1016,243,5144
36736,557,962,5145
36738,138,950,5146
36745,885,797,5147
36747,182,106,5148
36753,851,109,5149
36754,344,705,5150
36758,1039,1051,5151
36758,79,354,5152
36761,574,682,5153
36761,386,755,5154
36763,851,130,5155
36768,885,614,5156
36768,142,79,5157
36770,79,686,5158
36772,311,539,5159
36775,113,637,5160
36776,928,819,5161
36777,296,144,5162
36778,130,113,5163
36778,245,824,5164
36782,74,92,5165
36783,106,225,5166
36791,212,736,5167
36792,988,396,5168
36795,1021,292,5169
36796,97,1042,5170
36802,422,626,5171
36805,300,138,5172
36805,675,55,5173
36808,79,812,5174
36808,138,350,5175
36825,92,5,5176
36825,764,457,5177
36826,80,297,5178
36830,161,57,5179
36831,556,80,5180
36835,1039,631,5181
36835,222,109,5182
36843,174,142,5183
36843,642,672,5184
36846,518,214,5185
36847,825,1040,5186
36848,876,1004,5187
36851,649,819,5188
36856,79,819,5189
36862,411,744,5190
36863,599,1,5191
36863,114,1039,5192
36866,80,1004,5193
36871,655,578,5194
36875,289,581,5195
36885,658,79,5196
36895,868,109,5197
36897,485,230,5198
36902,149,113,5199
36904,79,74,5200
36905,905,431,5201
36905,424,866,5202
36907,136,553,5203
36908,771,1039,5204
36910,627,764,5205
36911,451,307,5206
36915,733,305,5207
36916,264,74,5208
36916,108,1026,5209
36922,658,920,5210
36926,925,290,5211
36927,196,573,5212
36939,103,988,5213
36951,79,1013,5214
36953,113,917,5215
36956,134,196,5216
36958,103,898,5217
36960,838,760,5218
36963,1021,568,5219
36963,412,310,5220
36967,810,1095,5221
36967,161,476,5222
36970,679,650,5223
36971,812,703,5224
36972,254,902,5225
36975,117,75,5226
36975,592,842,5227
36976,109,1020,5228
36980,527,832,5229
36982,596,456,5230
36984,464,327,5231
36991,79,692,5232
36992,117,828,5233
36992,793,676,5234
36993,1065,288,5235
36994,264,1039,5236
36996,857,619,5237
36997,307,476,5238
36999,626,225,5239
37004,130,643,5240
37004,213,186,5241
37012,539,916,5242
37012,77,130,5243
37014,845,306,5244
37015,305,247,5245
37017,227,664,5246
37018,587,745,5247
37020,79,437,5248
37026,793,159,5249
37028,204,783,5250
37030,312,437,5251
37031,694,1020,5252
37031,167,97,5253
37031,419,212,5254
37033,299,117,5255
37041,852,437,5256
37043,599,283,5257
37044,839,819,5258
37047,311,639,5259
37056,97,186,5260
37058,159,582,5261
37058,325,56,5262
37066,533,517,5263
37068,732,755,5264
37071,205,333,5265
37078,836,861,5266
37080,751,452,5267
37086,1039,712,5268
37087,529,840,5269
37091,397,848,5270
37092,949,762,5271
37093,668,142,5272
37093,559,80,5273
37093,79,80,5274
37098,148,161,5275
37100,841,55,5276
37100,212,142,5277
37105,756,812,5278
37106,132,775,5279
37107,997,887,5280
37115,1039,464,5281
37116,56,1039,5282
37117,1039,117,5283
37119,846,958,5284
37120,329,757,5285
37121,574,573,5286
37126,225,850,5287
37127,1064,117,5288
37130,447,224,5289
37130,809,745,5290
37133,306,200,5291
37136,74,80,5292
37137,113,396,5293
37140,134,169,5294
37141,113,165,5295
37147,247,398,5296
37149,162,353,5297
37150,165,761,5298
37151,274,925,5299
37151,78,79,5300
37151,894,79,5301
37152,194,409,5302
37156,109,340,5303
37156,534,350,5304
37159,390,434,5305
37161,607,344,5306
37162,812,79,5307
37164,650,679,5308
37169,852,557,5309
37170,811,130,5310
37181,164,379,5311
37183,1095,159,5312
37185,898,1039,5313
37187,162,218,5314
37191,109,203,5315
37195,431,1,5316
37199,632,522,5317
37200,198,109,5318
37201,630,918,5319
37201,961,397,5320
37202,405,169,5321
37206,1065,600,5322
37208,693,308,5323
37210,137,113,5324
37212,196,224,5325
37212,668,224,5326
37213,74,452,5327
37214,80,145,5328
37217,536,679,5329
37218,285,79,5330
37224,527,109,5331
37232,434,900,5332
37234,945,840,5333
37234,431,659,5334
37237,161,142,5335
37240,285,775,5336
37242,875,287,5337
37248,109,97,5338
37249,801,679,5339
37252,248,138,5340
37253,387,143,5341
37253,1039,979,5342
37255,555,866,5343
37255,936,607,5344
37259,1040,315,5345
37259,57,635,5346
37263,676,679,5347
37263,225,377,5348
37267,212,553,5349
37269,431,742,5350
37271,490,450,5351
37274,213,30,5352
37275,842,785,5353
37276,116,1052,5354
37278,718,292,5355
37284,637,688,5356
37287,154,109,5357
37288,63,79,5358
37289,97,72,5359
37289,622,791,5360
37290,151,658,5361
37297,311,371,5362
37302,115,459,5363
37303,526,144,5364
37303,97,1020,5365
37304,142,74,5366
37304,474,795,5367
37305,114,57,5368
37308,675,769,5369
37308,173,74,5370
37309,130,80,5371
37312,103,73,5372
37313,230,669,5373
37314,80,74,5374
37316,535,822,5375
37321,214,196,5376
37325,165,79,5377
37327,949,311,5378
37331,1039,842,5379
37331,311,213,5380
37337,210,337,5381
37338,428,516,5382
37343,74,74,5383
37353,138,52,5384
37354,97,71,5385
37355,975,310,5386
37357,1039,948,5387
37357,632,52,5388
37358,109,130,5389
37360,585,1000,5390
37361,676,225,5391
37362,676,736,5392
37364,185,211,5393
37366,765,739,5394
37367,79,130,5395
37372,355,74,5396
37372,801,224,5397
37373,867,109,5398
37373,74,140,5399
37374,917,127,5400
37374,603,752,5401
37374,117,113,5402
37375,526,842,5403
37375,899,138,5404
37378,96,53,5405
37380,194,15,5406
37381,170,106,5407
37382,1026,1038,5408
37385,130,536,5409
37388,431,431,5410
37388,302,315,5411
37393,449,105,5412
37394,468,689,5413
37394,913,770,5414
37398,837,74,5415
37399,679,142,5416
37400,141,79,5417
37401,378,476,5418
37401,1013,643,5419
37404,214,94,5420
37414,1039,109,5421
37414,346,109,5422
37415,932,130,5423
37415,387,80,5424
37418,430,342,5425
37426,665,109,5426
37430,861,995,5427
37431,194,214,5428
37436,312,144,5429
37446,686,823,5430
37448,145,898,5431
37448,321,868,5432
37451,333,286,5433
37451,633,405,5434
37452,999,427,5435
37452,274,199,5436
37459,225,109,5437
37460,722,652,5438
37462,505,626,5439
37465,114,552,5440
37468,80,306,5441
37474,97,642,5442
37475,265,410,5443
37478,177,746,5444
37479,534,217,5445
37482,109,142,5446
37483,824,1026,5447
37484,747,141,5448
37487,585,941,5449
37489,863,833,5450
37491,661,903,5451
37493,1087,113,5452
37495,306,325,5453
37495,467,649,5454
37496,749,1059,5455
37498,821,849,5456
37499,310,1039,5457
37500,407,97,5458
37501,318,93,5459
37503,80,80,5460
37504,877,412,5461
37505,713,474,5462
37509,70,693,5463
37511,80,741,5464
37514,629,109,5465
37516,141,47,5466
37518,776,74,5467
37520,109,115,5468
37524,320,408,5469
37532,376,426,5470
37537,177,79,5471
37540,307,305,5472
37545,55,130,5473
37547,434,826,5474
37549,80,1039,5475
37551,410,809,5476
37552,167,1042,5477
37557,247,689,5478
37558,692,403,5479
37566,431,454,5480
37567,672,625,5481
37570,224,1026,5482
37570,271,470,5483
37578,1051,75,5484
37578,109,430,5485
37580,342,140,5486
37580,595,227,5487
37580,440,919,5488
37582,213,306,5489
37587,711,848,5490
37587,578,212,5491
37592,633,428,5492
37593,282,97,5493
37599,650,106,5494
37601,286,600,5495
37613,267,680,5496
37614,258,816,5497
37615,932,80,5498
37615,613,225,5499
37620,555,211,5500
37622,695,672,5501
37624,585,113,5502
37624,310,267,5503
37624,32,836,5504
37627,568,285,5505
37633,570,756,5506
37634,200,635,5507
37635,1039,579,5508
37635,109,249,5509
37636,887,1021,5510
37638,514,97,5511
37640,403,109,5512
37641,65,414,5513
37646,672,667,5514
37651,756,821,5515
37654,109,1002,5516
37654,424,1039,5517
37656,999,109,5518
37657,919,432,5519
37658,407,74,5520
37662,1043,97,5521
37663,847,980,5522
37667,539,54,5523
37668,679,1026,5524
37669,179,599,5525
37672,1000,97,5526
37675,97,42,5527
37680,658,97,5528
37683,64,904,5529
37685,727,631,5530
37688,80,708,5531
37690,585,74,5532
37694,310,311,5533
37695,579,952,5534
37697,908,80,5535
37698,641,980,5536
37700,74,545,5537
37702,197,264,5538
37708,134,159,5539
37708,103,74,5540
37716,181,407,5541
37719,243,344,5542
37727,919,509,5543
37731,925,769,5544
37732,836,1021,5545
37732,74,74,5546
37735,109,78,5547
37736,426,80,5548
37739,1059,404,5549
37740,75,217,5550
37740,552,1051,5551
37749,1089,630,5552
37751,454,167,5553
37753,460,410,5554
37753,264,117,5555
37757,657,753,5556
37759,1079,421,5557
37769,415,80,5558
37769,260,428,5559
37769,401,401,5560
37769,158,179,5561
37779,78,1072,5562
37780,212,919,5563
37782,212,1020,5564
37783,656,103,5565
37783,738,819,5566
37787,834,789,5567
37788,1021,593,5568
37789,1059,109,5569
37790,80,186,5570
37795,106,292,5571
37797,47,130,5572
37798,693,1064,5573
37802,340,74,5574
37802,311,187,5575
37805,694,646,5576
37809,225,229,5577
37810,130,105,5578
37814,142,72,5579
37819,393,72,5580
37823,130,130,5581
37828,845,265,5582
37835,557,138,5583
37838,74,54,5584
37842,449,187,5585
37845,732,917,5586
37848,97,624,5587
37849,113,142,5588
37849,614,354,5589
37851,299,158,5590
37855,130,54,5591
37857,813,42,5592
37859,1039,138,5593
37861,80,783,5594
37865,350,431,5595
37870,704,1039,5596
37871,812,130,5597
37871,755,159,5598
37873,305,869,5599
37873,187,708,5600
37873,672,117,5601
37879,309,578,5602
37880,130,97,5603
37880,78,806,5604
37880,746,731,5605
37880,386,97,5606
37882,408,1039,5607
37884,142,74,5608
37885,78,321,5609
37885,362,274,5610
37886,1042,130,5611
37892,407,849,5612
37894,753,311,5613
37895,416,601,5614
37895,142,1039,5615
37904,232,92,5616
37905,306,130,5617
37910,149,333,5618
37915,402,890,5619
37921,141,130,5620
37922,700,689,5621
37923,595,517,5622
37926,895,267,5623
37927,763,285,5624
37929,724,1039,5625
37935,213,78,5626
37943,80,613,5627
37952,810,141,5628
37961,39,318,5629
37964,113,878,5630
37966,653,933,5631
37967,988,72,5632
37967,1065,109,5633
37970,284,130,5634
37970,1059,917,5635
37975,130,103,5636
37979,112,80,5637
37982,267,524,5638
37990,434,133,5639
37991,1026,1026,5640
37994,212,283,5641
37999,346,109,5642
38003,701,870,5643
38003,753,716,5644
38004,80,311,5645
38012,77,661,5646
38013,224,403,5647
38013,144,109,5648
38017,653,415,5649
38018,525,476,5650
38025,1039,842,5651
38026,96,637,5652
38027,669,199,5653
38028,462,221,5654
38030,824,863,5655
38030,311,79,5656
38034,519,612,5657
38040,1079,733,5658
38043,153,596,5659
38044,1016,83,5660
38049,488,672,5661
38053,928,927,5662
38053,267,80,5663
38064,617,206,5664
38064,78,142,5665
38070,525,419,5666
38075,311,108,5667
38079,54,310,5668
38081,524,109,5669
38081,80,161,5670
38082,386,489,5671
38084,109,74,5672
38085,80,355,5673
38086,502,1026,5674
38086,362,707,5675
38089,842,428,5676
38092,1039,814,5677
38097,75,198,5678
38097,106,143,5679
38098,395,591,5680
38098,247,40,5681
38114,658,184,5682
38115,1053,105,5683
38119,962,179,5684
38120,346,712,5685
38121,78,109,5686
38124,41,624,5687
38126,583,249,5688
38127,761,520,5689
38129,816,348,5690
38130,558,1039,5691
38132,97,243,5692
38141,652,167,5693
38142,396,113,5694
38144,862,167,5695
38145,840,644,5696
38153,30,1059,5697
38154,804,671,5698
38154,765,697,5699
38158,78,214,5700
38158,890,833,5701
38160,601,371,5702
38162,412,195,5703
38162,287,1065,5704
38163,461,165,5705
38169,92,74,5706
38169,113,256,5707
38169,224,658,5708
38171,447,80,5709
38174,74,80,5710
38174,78,306,5711
38175,848,110,5712
38175,165,109,5713
38176,449,310,5714
38176,353,1041,5715
38178,575,587,5716
38178,729,623,5717
38179,179,758,5718
38183,310,1021,5719
38184,162,860,5720
38187,156,906,5721
38190,1051,78,5722
38190,386,890,5723
38193,689,213,5724
38200,258,1065,5725
38200,97,283,5726
38203,866,41,5727
38207,80,113,5728
38207,422,186,5729
38208,825,1087,5730
38210,204,758,5731
38210,745,790,5732
38211,807,1039,5733
38213,228,183,5734
38214,311,458,5735
38220,791,132,5736
38228,21,103,5737
38229,548,557,5738
38235,201,79,5739
38236,324,952,5740
38236,706,534,5741
38237,654,80,5742
38238,666,79,5743
38238,553,80,5744
38242,130,47,5745
38244,158,97,5746
38244,408,777,5747
38246,75,626,5748
38247,39,692,5749
38248,858,837,5750
38248,141,78,5751
38249,738,730,5752
38255,431,474,5753
38255,713,1064,5754
38262,142,405,5755
38267,105,212,5756
38267,412,856,5757
38268,171,74,5758
38272,676,78,5759
38276,79,434,5760
38282,980,807,5761
38283,636,245,5762
38292,80,494,5763
38300,78,676,5764
38301,329,1039,5765
38302,174,464,5766
38303,74,980,5767
38306,599,74,5768
38306,192,79,5769
38308,130,424,5770
38309,1072,138,5771
38311,431,431,5772
38317,199,320,5773
38323,285,251,5774
38326,142,184,5775
38330,716,225,5776
38331,979,869,5777
38332,74,736,5778
38337,145,455,5779
38342,447,97,5780
38343,802,666,5781
38344,468,344,5782
38345,238,446,5783
38345,249,223,5784
38351,196,310,5785
38352,79,181,5786
38355,187,71,5787
38356,776,833,5788
38357,996,761,5789
38358,661,949,5790
38360,980,865,5791
38360,416,1039,5792
38361,1078,631,5793
38361,423,127,5794
38367,588,560,5795
38368,109,1006,5796
38369,740,103,5797
38371,386,819,5798
38371,138,277,5799
38372,401,292,5800
38375,72,749,5801
38375,74,386,5802
38376,161,149,5803
38379,863,321,5804
38384,30,80,5805
38385,1021,505,5806
38385,175,80,5807
38386,853,151,5808
38389,770,852,5809
38390,61,673,5810
38391,755,975,5811
38393,136,676,5812
38395,428,109,5813
38395,1051,517,5814
38398,865,839,5815
38398,363,853,5816
38400,410,337,5817
38403,239,156,5818
38404,915,398,5819
38404,1065,112,5820
38408,669,264,5821
38414,79,199,5822
38419,80,141,5823
38421,243,97,5824
38426,74,235,5825
38426,861,640,5826
38430,731,1039,5827
38431,78,464,5828
38432,74,143,5829
38437,31,80,5830
38446,75,74,5831
38448,200,835,5832
38449,80,722,5833
38451,268,112,5834
38451,318,464,5835
38452,1039,23,5836
38453,1039,108,5837
38454,819,640,5838
38455,267,804,5839
38467,1039,903,5840
38470,716,669,5841
38472,541,431,5842
38473,251,402,5843
38474,80,501,5844
38475,362,74,5845
38478,80,306,5846
38478,677,711,5847
38481,763,464,5848
38483,669,97,5849
38488,203,97,5850
38489,363,748,5851
38490,898,105,5852
38492,443,371,5853
38494,475,593,5854
38497,725,80,5855
38498,311,693,5856
38501,525,431,5857
38501,54,74,5858
38504,165,80,5859
38507,850,80,5860
38509,179,581,5861
38509,652,103,5862
38512,387,551,5863
38513,75,148,5864
38516,72,51,5865
38517,412,79,5866
38525,824,786,5867
38528,77,446,5868
38528,390,474,5869
38532,783,777,5870
38534,79,386,5871
38537,362,552,5872
38543,142,556,5873
38543,941,708,5874
38549,310,79,5875
38553,74,62,5876
38554,889,656,5877
38560,202,80,5878
38561,920,189,5879
38563,309,466,5880
38568,811,766,5881
38569,159,412,5882
38572,161,109,5883
38579,203,79,5884
38584,1095,109,5885
38586,197,930,5886
38589,97,200,5887
38592,347,1078,5888
38593,333,130,5889
38593,722,170,5890
38594,431,607,5891
38595,679,597,5892
38600,227,679,5893
38610,130,78,5894
38611,522,508,5895
38611,596,638,5896
38612,795,109,5897
38619,41,975,5898
38624,596,39,5899
38625,167,80,5900
38627,74,97,5901
38628,918,647,5902
38629,179,261,5903
38634,505,582,5904
38636,644,210,5905
38637,798,1089,5906
38644,333,451,5907
38645,464,686,5908
38648,72,80,5909
38651,30,412,5910
38651,310,79,5911
38656,458,311,5912
38658,113,579,5913
38663,173,80,5914
38668,1039,386,5915
38675,80,645,5916
38675,819,814,5917
38680,539,997,5918
38681,790,1039,5919
38684,188,753,5920
38686,407,164,5921
38689,117,112,5922
38689,763,462,5923
38695,165,1026,5924
38706,224,355,5925
38709,106,618,5926
38711,793,476,5927
38711,243,730,5928
38713,669,679,5929
38714,117,96,5930
38718,632,632,5931
38722,1020,810,5932
38723,408,1039,5933
38724,240,287,5934
38730,208,79,5935
38732,607,950,5936
38738,315,962,5937
38738,557,248,5938
38741,589,845,5939
38742,245,1020,5940
38743,868,713,5941
38746,1042,713,5942
38747,940,647,5943
38747,330,79,5944
38749,1011,224,5945
38753,923,818,5946
38761,753,809,5947
38765,813,127,5948
38765,763,189,5949
38766,240,260,5950
38768,1078,932,5951
38773,134,170,5952
38774,159,1020,5953
38774,797,672,5954
38775,1053,539,5955
38776,819,819,5956
38791,97,235,5957
38792,64,78,5958
38797,474,595,5959
38798,554,258,5960
38799,458,730,5961
38806,384,784,5962
38807,1039,806,5963
38810,79,97,5964
38812,923,485,5965
38812,923,644,5966
38813,787,470,5967
38813,142,578,5968
38813,602,283,5969
38817,186,471,5970
38819,165,113,5971
38820,41,734,5972
38822,211,74,5973
38830,1039,1039,5974
38830,602,251,5975
38835,778,426,5976
38836,474,745,5977
38839,285,170,5978
38841,296,539,5979
38844,344,1065,5980
38853,130,79,5981
38854,103,130,5982
38855,80,316,5983
38855,557,541,5984
38862,74,801,5985
38862,1082,97,5986
38864,309,79,5987
38869,476,896,5988
38869,1006,1039,5989
38872,1091,722,5990
38873,1039,185,5991
38873,39,466,5992
38875,94,138,5993
38875,79,474,5994
38879,285,1090,5995
38882,109,1039,5996
38883,750,103,5997
38884,582,79,5998
38885,755,727,5999
38898,130,79,6000
38899,374,508,6001
38904,294,409,6002
38905,980,391,6003
38908,109,113,6004
38908,725,78,6005
38913,117,1039,6006
38915,306,636,6007
38918,74,248,6008
38918,671,1039,6009
38926,457,117,6010
38926,253,381,6011
38944,767,516,6012
38948,103,394,6013
38953,961,525,6014
38958,97,667,6015
38959,97,408,6016
38959,1072,137,6017
38960,41,74,6018
38968,812,79,6019
38972,97,316,6020
38973,950,74,6021
38974,225,807,6022
38974,130,143,6023
38976,306,495,6024
38979,1065,827,6025
38981,142,399,6026
38984,130,52,6027
38990,80,681,6028
38993,905,638,6029
38995,74,848,6030
38997,79,474,6031
38999,1039,560,6032
38999,583,393,6033
39000,295,117,6034
39002,1039,1039,6035
39004,97,287,6036
39004,79,777,6037
39005,74,142,6038
39008,416,97,6039
39013,145,165,6040
39014,631,474,6041
39015,1059,819,6042
39020,113,41,6043
39022,225,262,6044
39028,167,179,6045
39028,97,581,6046
39029,416,109,6047
39031,825,819,6048
39031,202,456,6049
39031,106,113,6050
39032,108,54,6051
39032,705,78,6052
39034,105,79,6053
39043,398,247,6054
39046,525,384,6055
39046,511,96,6056
39050,189,162,6057
39051,486,204,6058
39051,311,491,6059
39057,203,136,6060
39060,1021,1012,6061
39062,750,719,6062
39062,113,857,6063
39067,681,709,6064
39069,116,897,6065
39070,679,913,6066
39079,390,224,6067
39080,929,570,6068
39088,267,145,6069
39096,367,130,6070
39100,777,668,6071
39103,595,1026,6072
39103,790,386,6073
39108,58,97,6074
39113,579,103,6075
39115,633,61,6076
39121,748,41,6077
39124,130,777,6078
39126,837,596,6079
39127,149,130,6080
39128,553,202,6081
39133,96,117,6082
39134,679,772,6083
39135,379,1039,6084
