rq_time,start,end,request_id,bt_c_0,bt_c_ivt,bt_c_gas,bt_t_0,bt_t_wk,bt_t_wt,bt_m_ivt,bt_f_ivt,bt_f_trfer,bt_t_fr
41194,589,42,6887.0,0.0,0.0864796847187696,0.3957966825936443,0.45881159516898695,0.01,0.13932865525844296,0.1611144380675896,0.15717936257245108,0.4901251236985811,0.6748316413537677
41195,692,831,6888.0,0.0,0.09690638203830693,0.9280794767883955,0.4134136233144889,0.2020484645861618,0.11867830222097021,0.11587304195871516,0.14126737813653845,0.5176862720169881,0.428612919242639
41196,534,1026,6889.0,0.0,0.09753741690222964,0.8716116399461724,0.3869155812069147,0.17512546909655258,0.10178088819010501,0.12109929527445308,0.09098785495000891,0.5164079489952828,0.9704857672699576
41197,666,224,6890.0,0.0,0.03787494685348289,0.5643249378350707,0.4494766448540833,0.0737036775710395,0.12512905040405078,0.14471551886498304,0.1309320677218412,0.49755928204202643,0.569339728739691
41205,675,823,6891.0,0.0,0.05952266461299382,0.05,0.37608915162010353,0.01,0.12617576068400507,0.14087934463080992,0.12356186294541613,0.5187523778826247,0.05
41205,186,315,6892.0,0.0,0.11574284208063283,0.56697601357245,0.41888451409128763,0.01,0.11132404215583683,0.12792916157408496,0.1288352654372287,0.5251722278056126,0.462200141633469
41206,806,810,6893.0,0.0,0.12638310879336967,0.5713843709814217,0.44336335857227466,0.248361653531335,0.11028490900374366,0.14012255525836473,0.05952683077102076,0.5148341521799491,1.0256627872462234
41213,878,929,6894.0,0.0,0.11663894300464772,0.3605958267233468,0.5113132162836275,0.016247006702671846,0.10217434600010254,0.08708544633735688,0.13793153699535984,0.5039232803994087,0.05
41218,1021,112,6895.0,0.0,0.07037406661624429,0.6565931051167285,0.4105774271640938,0.3957575325940431,0.08655300706952054,0.15870539356533903,0.06275596988332854,0.5193173139549262,0.5510463004364674
41219,675,502,6896.0,0.0,0.06356012077016604,0.38064892466987954,0.34728260452443305,0.4314988048497008,0.11879696776365468,0.1090901210869439,0.11923103083460629,0.5168136061770742,0.8770280046293724
41219,451,80,6897.0,0.0,0.05762797130701641,0.38365077264581704,0.3794835069009256,0.12318415719848555,0.05100562529067005,0.13149511534625824,0.14461105368745675,0.5107856063985344,0.3650767692530624
41224,186,206,6898.0,0.0,0.15203497536990473,0.05,0.4954687959427272,0.394251846175915,0.10971182609642668,0.13599926056915848,0.16009731169256236,0.4802443080926473,0.8686168149721425
41226,646,646,6899.0,0.0,0.13190553854185172,0.7387754987138557,0.39477057082228517,0.1630518520068819,0.05227395737331594,0.13815627628827917,0.14215426778682744,0.4895487199591938,0.05
41233,74,302,6900.0,0.0,0.14297312268509957,0.05,0.4206215126288859,0.3017818668676893,0.09448970646940352,0.13365150305245943,0.1486987191425798,0.5354002273117071,0.5651707786355201
41242,225,79,6901.0,0.0,0.13826050747434032,1.1187811459245456,0.404918139914227,0.23560880240043092,0.10997320520745188,0.1823261327438,0.11945356766933833,0.5214866014029296,0.8963661510477303
41243,346,651,6902.0,0.0,0.16748183587880744,0.5839689144617006,0.44828072784904305,0.22137757769981256,0.09883311640719378,0.13997087538453656,0.14472997563791087,0.5145067284470465,0.3605275781082885
41244,74,359,6903.0,0.0,0.11268233531911187,0.8698917248436452,0.4150573807753778,0.06870355438250933,0.11390085177265104,0.1028980434574196,0.10791654120175191,0.497695862540275,0.6608987109173903
41247,177,113,6904.0,0.0,0.18975665555697485,0.9953009385983668,0.41499656729947665,0.07519350165700449,0.09070926005052629,0.1577107384251933,0.11780721032628368,0.4871915007234907,0.5013347442547154
41256,130,306,6905.0,0.0,0.061890185894834165,0.668577333699973,0.4662193007756734,0.09859024112386097,0.12332091119287057,0.16275998635632685,0.10272111414988029,0.5087783833729758,0.14076505065938294
41256,646,517,6906.0,0.0,0.09392332430731196,0.9341734244515527,0.4575972367217085,0.049394202822171746,0.07676903542846772,0.12449478256301261,0.15293609315217982,0.5021102401390621,0.05
41260,783,138,6907.0,0.0,0.13886777260585323,0.4451321511795926,0.5081485619011317,0.1417850780077227,0.0980387854457787,0.13347766034389713,0.1514373364529457,0.4893646723171384,1.5680933575090101
41261,225,130,6908.0,0.0,0.11572584487017332,0.7351852934102455,0.4519692974541342,0.07711514221327799,0.08299990857419197,0.09878216301161355,0.1294493283580517,0.5157965314000588,0.05
41267,1026,144,6909.0,0.0,0.19210046270126704,0.47499115074907605,0.39467004379689913,0.23498996551337076,0.10569096960069228,0.11898405804810083,0.12230661962424241,0.5082837033318947,1.3471893256690102
41268,41,415,6910.0,0.0,0.16504217424001066,0.6177826949164308,0.4717203642297427,0.5355308836350082,0.10273417610219238,0.10027082723274688,0.1404602062350196,0.4676044917556491,0.13378095477886198
41272,665,132,6911.0,0.0,0.11161024768661147,1.1722163304699964,0.49234849996545776,0.33530374987131384,0.09148831063831395,0.11628912067966733,0.08192635272699142,0.5069173348237878,0.6290377244460834
41280,1026,97,6912.0,0.0,0.01,0.5048056554991508,0.38340584907725983,0.05678051361707412,0.0703999924206738,0.12239800448115098,0.11592891282371208,0.5512578346431454,0.24386355257825965
41280,829,145,6913.0,0.0,0.10548586662830405,0.37914834480357107,0.444344206243904,0.01,0.09244971848420294,0.13522032840504772,0.08538851301076403,0.4658223968031755,0.7947374079897185
41283,1039,1039,6914.0,0.0,0.04605418180405096,0.5307383348275699,0.34752237354263993,0.14596311123050418,0.11106825581377457,0.12609618328031874,0.15468763790998707,0.49712652125959916,1.0634072464234983
41283,108,80,6915.0,0.0,0.13162702949500527,0.9142645766191422,0.351442185689631,0.06595184916704495,0.096417090207666,0.10688242556277797,0.10635882089716933,0.5035600178299108,1.2425432278638655
41287,97,408,6916.0,0.0,0.1701837657265362,0.7896785534676924,0.5037986658520959,0.14430820356117113,0.10054668801661981,0.14015410902922193,0.08449964959143168,0.5072824274366863,0.4295802178625525
41292,727,162,6917.0,0.0,0.09704843434813376,0.8599480527639307,0.410191736733414,0.23088518120864288,0.08349999075954548,0.13613109541675086,0.05867401668002476,0.5135466335591617,0.7030274816824933
41292,790,71,6918.0,0.0,0.13414665193921885,0.08308354457487699,0.3576986069048159,0.09112588292620427,0.11797968567583061,0.1617308247750953,0.1248641053813984,0.5384231108112507,0.38572207922286733
41297,693,1006,6919.0,0.0,0.2016631170473951,0.7693573070016103,0.44910292548482655,0.28685747491343827,0.08956186020292957,0.12603161309307978,0.13852025316630057,0.47303546940873553,0.05
41297,189,397,6920.0,0.0,0.0766905761292676,1.304136868352556,0.41729495938270833,0.06664777492585379,0.10086593029963246,0.14048764946623993,0.14849307438283618,0.5094922920803459,0.6288215471098975
41305,396,113,6921.0,0.0,0.11212474357784033,0.09748497166297199,0.4812183946219883,0.33854968806713104,0.11989025026888403,0.13368253069197802,0.14578697680012534,0.49415869546801444,0.5724780832092914
41309,354,74,6922.0,0.0,0.05192246078195617,0.3190722427751173,0.3854684628769382,0.2152128268789991,0.08909295056238872,0.16296859563696497,0.09651307430737895,0.5276449090285111,0.36874568994388557
41310,258,796,6923.0,0.0,0.10558631038279088,1.1065733585687885,0.43578690638721146,0.2042792349735268,0.11984969080929174,0.13738759079067192,0.1085643894855694,0.5048506913735145,0.05
41319,166,443,6924.0,0.0,0.13848150123218272,0.8748847985726664,0.4696141965762247,0.10733483043380514,0.09145972052398658,0.12842014049074824,0.12918878332941997,0.48484900564840805,0.6979760468823228
41320,225,196,6925.0,0.0,0.07821446712390992,0.688343197465255,0.4313398161004038,0.3809733182403713,0.082221755974701,0.15770136441244192,0.12662795333701388,0.5198580735891825,0.5341637132335204
41322,1039,439,6926.0,0.0,0.0736961071755941,1.1014994346623923,0.3863704924512229,0.35430758241113913,0.11853160832940043,0.12387030174266965,0.14847171215646415,0.5350962165687092,1.2155579268890384
41328,311,1003,6927.0,0.0,0.09865008807816009,0.05283908700488238,0.40534792974316725,0.06254222040138581,0.11574755104061409,0.1377381057809505,0.11087898205251422,0.473775365257132,0.7802545499014893
41333,59,658,6928.0,0.0,0.15961068430012645,0.7533633237782764,0.4426672011633631,0.168485020572851,0.10711323046633323,0.1943047530639346,0.07893609831556582,0.47635718820300255,0.5640976138980512
41338,677,838,6929.0,0.0,0.20603836016597132,0.05,0.4516636699795232,0.21038200049770472,0.12283489674848257,0.17320783204251602,0.09597291291506858,0.5244456215843046,0.2931998367547338
41340,1021,328,6930.0,0.0,0.13303620764204205,0.9205418756832076,0.4298918417848433,0.3877249935144571,0.11624187770464597,0.16321319733993353,0.0872967030752844,0.5139808250941676,0.9270529378057921
41341,618,109,6931.0,0.0,0.1901330648132957,0.7596436319026305,0.3962556957151105,0.31181514003075417,0.11889712430041005,0.13062876058731945,0.14511473820845544,0.49346022211329077,0.47765368453335566
41345,661,857,6932.0,0.0,0.14106311594534493,0.05,0.4111843824923996,0.14703772287683656,0.09772293972456539,0.12961887354138438,0.12776032713102564,0.5121656461059579,0.8012697807783177
41346,113,264,6933.0,0.0,0.08098890833313603,0.12806667604348926,0.3720635605473326,0.20910695945036595,0.13092352731722096,0.13532246870934506,0.0828583269357086,0.5246745074067056,0.5611888728857668
41347,303,753,6934.0,0.0,0.05715680070047363,0.4530890543145918,0.39916701266645793,0.16539372313177175,0.15259069502877964,0.145017856299659,0.10806827564693432,0.5191414139894285,0.8575284202058202
41348,225,97,6935.0,0.0,0.04233887884548144,0.082832203798068,0.44334462155418175,0.23337336207093137,0.12283265841945917,0.1057361879493155,0.14149978132388782,0.48416869079725905,0.6911180193154866
41349,238,218,6936.0,0.0,0.09755891228969818,0.5790064682280159,0.5314289026805575,0.011976372315996353,0.1142095416532373,0.15129733349938485,0.11066289674157491,0.5134087551036073,0.5536948392679256
41350,936,427,6937.0,0.0,0.019562891680009464,0.8021789543573787,0.4346823838354186,0.17596254701593497,0.08642572130777441,0.16315821663704247,0.09500140595481195,0.4960818689294823,0.2451455142343557
41353,701,351,6938.0,0.0,0.11260686418822068,0.6119553759309533,0.5137126872145087,0.01,0.12722731363637385,0.1745508592015407,0.11660985527775732,0.4863299118239699,0.5316691946524577
41353,130,200,6939.0,0.0,0.1270067333209779,0.2195310547034608,0.42113801188039146,0.28466703199720883,0.07491210953511851,0.1392626192933188,0.047740605329262595,0.5143252729518961,0.7295368182554369
41353,301,103,6940.0,0.0,0.09570608810633703,0.38435412381612166,0.432073228332832,0.34832720458822475,0.09651301042565917,0.14914006126294296,0.16854725475001534,0.5259662200455977,0.05
41357,765,130,6941.0,0.0,0.027039395256531734,0.12494656125399478,0.41251717630905266,0.1405971574037102,0.14617724186463696,0.12541294971461772,0.08818698704195277,0.4873366178898663,0.7497246897500027
41360,130,264,6942.0,0.0,0.13003677903514274,0.4652298014540821,0.4798424518591962,0.16388298244223373,0.0816300745698734,0.14156697007787836,0.09179250158877424,0.494696345757361,0.8335264916669807
41361,847,747,6943.0,0.0,0.09321950350127076,0.6205095379467812,0.3968162130987039,0.19119731660887954,0.13014232307941248,0.14142494990209897,0.15586938191135513,0.4706973661877097,0.37020928143112775
41361,674,750,6944.0,0.0,0.10424178541870711,0.8825631020442638,0.4596498650480221,0.19902192030856122,0.0988067113602618,0.09440593722750602,0.1326038999423385,0.5045800448296968,0.9115295418229634
41361,465,130,6945.0,0.0,0.050035018760454644,0.05,0.3745977711099517,0.32437651912929416,0.1155318629271167,0.1305920713258958,0.13497919700941569,0.487488622293434,0.4665454623430523
41364,1040,276,6946.0,0.0,0.02036853890767211,0.7347718523629116,0.4254773622607517,0.5149489467898917,0.12556435243921196,0.11962024889309275,0.13408014494766754,0.4448232757048298,0.624238466720731
41366,78,738,6947.0,0.0,0.07394038124255,0.9195401336518035,0.43194433369891083,0.060694993654951804,0.11157234110591974,0.11913517903162124,0.07982644136151268,0.4976524032710183,0.098832171471602
41366,730,314,6948.0,0.0,0.11894585979905732,0.8707566008852613,0.42709967599225945,0.06685677221090316,0.10977581824662594,0.1646542491974078,0.09302751268278954,0.5089351996399843,0.6115464495179775
41368,384,575,6949.0,0.0,0.14326028544340783,0.17930051835679323,0.4703544078894586,0.2892699186009643,0.09117624053436921,0.10989370965472707,0.13881767674583587,0.5174510352251613,0.9947223230723063
41373,645,127,6950.0,0.0,0.10961877892405417,1.5490220280700178,0.47844975029794734,0.2629720780466958,0.12084804399199868,0.152767112042108,0.16263281251826828,0.5190904224257112,0.22806927260482796
41373,75,669,6951.0,0.0,0.1500495131359884,0.34522990165488254,0.4773538675965042,0.07505017234454708,0.12501239664568786,0.1202717132817116,0.12078847223122875,0.5060777772063664,0.7836926903182008
41375,110,130,6952.0,0.0,0.20198072631558672,0.7036290639367857,0.43256399920156774,0.05736651013031975,0.13945676379020613,0.13934121177247533,0.08814618611996922,0.4780592415480149,0.7886575890157737
41377,411,464,6953.0,0.0,0.03541633089324117,0.6517404500765517,0.3835140528839698,0.11413547419787706,0.09230294127174303,0.1313213039871857,0.14436539957223435,0.48365170135055285,0.7415173348079274
41378,288,259,6954.0,0.0,0.10289670973067862,0.8858297668512385,0.44313688520473077,0.15043054941027628,0.10909470954225756,0.12770889037734567,0.07736339508266313,0.5400260907826485,0.2391376781556016
41379,797,812,6955.0,0.0,0.08859800537417865,1.2181222937989657,0.4166978135093894,0.09288840270063448,0.10731164632897014,0.1377667325868995,0.11149927478688677,0.5041006262836737,0.9289575239387422
41389,650,753,6956.0,0.0,0.12987446987605455,0.7549971730950289,0.3480902054104433,0.20787890164365663,0.08195655795023449,0.16535746872534912,0.11740941915190693,0.467005909887781,0.48170775548187283
41389,723,517,6957.0,0.0,0.13622416877299615,0.659437562614413,0.4529907711215869,0.29413603276058664,0.14516544887362925,0.12183967124920253,0.09449852352831226,0.5141771891905856,0.5011436555459517
41393,899,257,6958.0,0.0,0.09122989829620187,0.5317586504325716,0.4258272288940946,0.013253877168392297,0.10501322430079042,0.1450630279117684,0.11080280086267275,0.4603107408655451,1.4016763590305574
41397,109,74,6959.0,0.0,0.07174710286926224,0.6416819593605381,0.4400501234129182,0.12108683454348605,0.08997210505203188,0.1502543965776468,0.18989589412674346,0.4979313282387689,0.8372302130844558
41412,307,66,6960.0,0.0,0.018951518563631087,1.052070468260664,0.4876491792432111,0.01,0.11170763238031244,0.17095963454799035,0.16130520941372317,0.49698731007522684,1.2691604124931515
41413,824,780,6961.0,0.0,0.09493868505568288,0.432710128133281,0.48901236002191845,0.22802843409456813,0.09078448289462294,0.12058040772847314,0.14125482483279214,0.515659884572971,0.8131833517832456
41415,638,539,6962.0,0.0,0.12707634464740608,0.982428554728181,0.45001908188620354,0.09876663183117443,0.13090907107753288,0.15649931365045103,0.11965951107973127,0.5167862207647202,1.108843972343423
41416,311,539,6963.0,0.0,0.07088968519207889,0.6827968146938441,0.43027400828727613,0.2532404703124106,0.12286106600470391,0.13353885818460792,0.12160532955867877,0.48240184879290127,0.764196401137152
41421,405,74,6964.0,0.0,0.1573621006524387,0.5807931799808213,0.41264711511075336,0.15228773802798465,0.09636986630486415,0.13234336792588652,0.08949479456480561,0.51512199731791,0.05
41424,848,109,6965.0,0.0,0.07344754399245715,0.8594264585323899,0.4681542744974829,0.18602445819928276,0.10460962478105866,0.1355125313058193,0.13741339935759783,0.5063628246771906,1.2691852140625643
41424,832,224,6966.0,0.0,0.1253187906885787,0.6552361840814664,0.44976393452160146,0.19612483932260777,0.11254552684096514,0.1739137374638721,0.1366678677606051,0.5259200590617357,0.18915241726466792
41425,1020,659,6967.0,0.0,0.09896892575569034,0.8343654170992103,0.48379534856899403,0.3710665676850807,0.07951065777134551,0.12378866173662839,0.09041623397501426,0.45703492010398805,0.38878296119748823
41428,669,228,6968.0,0.0,0.1485271388886201,0.7646902236156662,0.32980372866890184,0.01,0.10074797446535279,0.1176634565189527,0.13507648554777674,0.4744888777885633,0.05
41431,177,285,6969.0,0.0,0.08660413021653637,0.4428799393143053,0.4385915057843554,0.20353824114564462,0.09546490349706244,0.1338941752912088,0.09528834483787521,0.5214464011820439,0.8186973045353605
41432,1020,97,6970.0,0.0,0.0556553743903682,0.6706459700584342,0.4626869783630793,0.1572166656107554,0.09160515030244877,0.15399686985592095,0.10024520495810633,0.5179936788934004,1.1333309484271261
41436,79,97,6971.0,0.0,0.061585508549076455,0.9473852275949841,0.41490566859790184,0.12020349646468964,0.10994356643130965,0.138391351949067,0.16893367438136678,0.5068328895875281,0.5016851565653128
41436,213,282,6972.0,0.0,0.012644682964151305,0.6745394059774631,0.46364566611063823,0.35119259281051884,0.08851774141234635,0.10073075614298796,0.11426234778612439,0.48827258381695504,0.5204055442842791
41437,419,982,6973.0,0.0,0.13712387247229613,0.857920242594074,0.390912912322253,0.06014316843445512,0.15313968081620416,0.13257529975081567,0.09566437947839201,0.5195277443133575,0.9149298816842175
41438,541,600,6974.0,0.0,0.05668648829893187,0.46292833685434204,0.4307468933378157,0.19697688680749223,0.09714466431215958,0.15332106352260058,0.14310635739498956,0.4845334059021093,0.7310222747146091
41439,80,140,6975.0,0.0,0.01,0.05,0.45394531082403483,0.43617482576938105,0.10563983738783367,0.1430521422793582,0.09457529878670656,0.5131818348485732,0.605577759221201
41439,519,903,6976.0,0.0,0.09371042318519547,0.29689225655146123,0.4620472683625126,0.01,0.10656738728317325,0.1246420108334464,0.11536242143061459,0.49027565368596165,0.26253572435258826
41440,130,431,6977.0,0.0,0.14417853037588385,0.5779628478798328,0.4664995332320405,0.11331291264341703,0.1033033132077506,0.12877789965375788,0.08115965957480638,0.503839470613297,1.5130665993183186
41440,664,79,6978.0,0.0,0.1390366862802912,1.0361292626614622,0.428596841901406,0.2649050453175736,0.04877407848849076,0.1526167775022591,0.11470250508518426,0.5255468893214617,0.20228296901523157
41443,80,285,6979.0,0.0,0.07226090990540564,0.33241942013793013,0.39751490533704037,0.06448498162033652,0.09600032095994925,0.13052860378489733,0.12273403995028766,0.5046169600160936,0.5689715826170585
41444,80,915,6980.0,0.0,0.08918331412367458,0.7193760229495739,0.46747020221712937,0.020924283746486028,0.0856286926075888,0.1396500917826894,0.08984575000960851,0.5106571173182983,0.19596359759228615
41444,676,769,6981.0,0.0,0.08716630643089125,0.8152019772600684,0.3374784909487892,0.36059200645360645,0.09496394024940723,0.12858341173156326,0.09247187516175664,0.5110874990688843,0.05
41445,679,426,6982.0,0.0,0.1095558741932447,0.4583110962409539,0.5149955455958632,0.15977709101113918,0.11537904164913093,0.13235856491751033,0.1004196927088499,0.5162629658743525,0.4893039862701002
41446,74,804,6983.0,0.0,0.14340033208491557,0.14980500364794652,0.4407481808084797,0.15743451891285057,0.12241667894363711,0.11088664185620262,0.13040589033488975,0.503839696283722,1.0220276020076449
41450,80,427,6984.0,0.0,0.01,0.5298394230129488,0.43217820985568456,0.3822779445621728,0.11017734958790965,0.12607691410364102,0.11152689716936394,0.5138747361069772,0.05
41453,64,551,6985.0,0.0,0.1589150228674558,0.4949956097262682,0.4735709330499865,0.21435391517790278,0.11586522244157041,0.11880497801617086,0.13525125964350998,0.5428811854651419,0.7451970331714699
41453,80,1021,6986.0,0.0,0.13097392869275162,0.7062960296508406,0.3972589861861415,0.01,0.09371657990780681,0.1821762855876141,0.12750049471316927,0.4992468765000195,0.4276074321201032
41455,819,819,6987.0,0.0,0.1961490311456782,1.2293098058195713,0.44994795097960866,0.2539702279490833,0.07696102864542673,0.12866838944108958,0.06429935976769008,0.5282549041860533,0.05
41455,74,130,6988.0,0.0,0.09762538216488034,0.49466482702369174,0.4692586364394767,0.15536100120594967,0.1112019838677081,0.11190436618218991,0.12051179136994321,0.4727449796901215,0.3367504261756936
41457,109,797,6989.0,0.0,0.1380966585160625,0.59628806327434,0.3756621624409328,0.38645564670922583,0.05535333534654877,0.12466030697920077,0.09053048443882808,0.49909127645349904,0.07345075453271954
41459,700,247,6990.0,0.0,0.19725371780053066,0.2370697180096651,0.4262632155523807,0.10650279869082815,0.15997514860754605,0.11722182242707281,0.13969580911865323,0.506260979278665,0.21391460623654485
41461,103,958,6991.0,0.0,0.08604000778218644,0.7669916699803179,0.45204413804706545,0.05289192563315613,0.10088748506440579,0.14821652290461745,0.09737946169611811,0.47612083300780983,1.1275338420628915
41461,243,941,6992.0,0.0,0.07212069680952429,0.05739536500550546,0.41950070876420925,0.1290704655958943,0.09731722830181991,0.1194536671565033,0.1565421488011176,0.4713499623088291,0.18911891344176507
41463,106,640,6993.0,0.0,0.15096109641527242,0.9561940332274843,0.5061414727991297,0.23597669453517783,0.10399758452609081,0.1204548775508756,0.13267966794083752,0.5282547329209627,0.05
41464,93,54,6994.0,0.0,0.17458262374135966,1.0351133169225288,0.4134995576191333,0.01,0.08517330413566725,0.14549363326368855,0.10934587217632208,0.5027834674897977,0.930849097185843
41467,344,980,6995.0,0.0,0.13116499383034272,0.9145243377010586,0.43243225165776916,0.01,0.1277559274246151,0.13301912711382324,0.12455591356992723,0.5046629546316668,0.5490460521674145
41475,109,582,6996.0,0.0,0.06603259860952038,0.6890691730776677,0.43744815127290027,0.22458353765459574,0.10331454106264935,0.13873538162972274,0.1100933092183922,0.508606288796593,0.42152760187155486
41480,229,1026,6997.0,0.0,0.13244530126854123,1.3182162759367206,0.43991111430013025,0.30844013151225036,0.10395207640519383,0.1301303915977134,0.11497710782642623,0.46849427946778543,0.7830205633395205
41480,701,719,6998.0,0.0,0.03866276571756022,0.6055789252366989,0.44801131053462917,0.2353259525285141,0.10820563133333849,0.11398303996435878,0.13672268792890457,0.5055960380653413,0.2764439344379891
41481,134,1089,6999.0,0.0,0.07255157751238847,0.05,0.46089444537778834,0.01,0.1297143439632106,0.1541903952343185,0.1116044530666002,0.5370291224105668,0.5748660017184247
41485,870,1021,7000.0,0.0,0.08771772237949332,0.05,0.4325243237989875,0.08007355606225587,0.08350703319038166,0.1604532523214608,0.021972269713519094,0.5074916626117607,0.19901280241023772
41490,781,888,7001.0,0.0,0.09189546139893381,0.7343215074414878,0.48522831968826113,0.1560277402407507,0.0957201276081057,0.1457270747601903,0.12151944995907599,0.535886736011774,0.5942267641306445
41492,730,190,7002.0,0.0,0.1464072267249526,0.2072465056670298,0.4871926447384649,0.3635728212037763,0.09286351357825942,0.1497753971362343,0.10383157582862944,0.515045676308357,0.4767408981141393
41498,1002,478,7003.0,0.0,0.05434887342828917,0.4720001630449141,0.43550741477341615,0.2140728642174588,0.1328060082025916,0.1251912571055017,0.13507096297996185,0.5204137368044818,1.1114086321784866
41502,144,384,7004.0,0.0,0.04106335838470297,0.5717812515743287,0.48492603314594107,0.01,0.11941844990925327,0.14119197344615605,0.10211475206329251,0.5242893589555682,1.2106204607905757
41509,30,359,7005.0,0.0,0.09106316771675807,1.0320020517071196,0.42167634360567446,0.01,0.13452954764169422,0.11063512951441984,0.09011272349493625,0.5095104050084878,0.5676020853693503
41511,74,379,7006.0,0.0,0.04542016637271606,1.094782399626634,0.5093683385218126,0.01,0.12226625392535598,0.15105485379136166,0.09201077439044328,0.5356779864120171,0.9275323273688718
41516,521,144,7007.0,0.0,0.06902786243558268,0.1457977349147735,0.5022284750414361,0.01,0.08825217046212493,0.14069453727202316,0.0923678736292268,0.550028971812969,0.05
41521,97,719,7008.0,0.0,0.10980800665372824,0.5534551051846652,0.45688004989784126,0.05110883024355975,0.08254721485457309,0.18727865109836295,0.11381265273924279,0.5340904747692818,0.5461849129088536
41522,892,891,7009.0,0.0,0.10461678679246238,0.33738506399240764,0.38188491928920226,0.09724082949278248,0.10718919950716538,0.17209163602466804,0.1075923650041666,0.5115181388531901,1.1935232087777496
41530,693,928,7010.0,0.0,0.1696849854722603,0.05,0.4178640593598581,0.01,0.11042518653716919,0.13578625990885135,0.15260169133572807,0.522789490465396,0.6913243613029357
41536,163,185,7011.0,0.0,0.10381631648684159,0.4470264598487287,0.4369851352723927,0.01,0.12115753491887629,0.12690980455921078,0.11906316145174446,0.4931409578869751,0.4509937520430735
41537,1059,667,7012.0,0.0,0.12527846721946212,0.3151188416000219,0.43804356202074146,0.25096433069329993,0.1233448016166928,0.12768155124965744,0.13571483385150077,0.5097547840914309,0.07529118388394274
41538,42,806,7013.0,0.0,0.08892850579011405,0.4855986620625808,0.44638970581225695,0.01,0.07602562289494594,0.13908929143768917,0.09145397328274932,0.5070742787014323,1.2137045440138925
41538,106,72,7014.0,0.0,0.1430264286778286,0.4415508996330819,0.45255366341508263,0.32343990552034085,0.1093776633364848,0.14983260755242242,0.08056385030291505,0.49182227856137367,0.3067886607816246
41540,39,74,7015.0,0.0,0.13995125682017984,0.9243381432310773,0.46270072782875266,0.024931900862664363,0.0707978810508491,0.16537585147764525,0.09861548058039475,0.5146032337226832,0.8341225848071177
41541,859,229,7016.0,0.0,0.13795713875241192,0.0739626115996051,0.4662883461838618,0.28111961867073737,0.09308971556348507,0.1355885136511907,0.1270796203530631,0.5424378406159478,0.268937420651029
41546,103,285,7017.0,0.0,0.12146015533749363,0.7074646505996848,0.44067733052608266,0.1654305450155024,0.10424197283658815,0.132021014027345,0.11398515635630975,0.4710792798924347,0.42902195518956715
41552,169,164,7018.0,0.0,0.15790629442606952,0.8547117872742894,0.43531677464173796,0.5223009397213663,0.08071781312278363,0.153334465272896,0.13477745650163586,0.5350980347285959,0.7004296200432057
41554,828,1039,7019.0,0.0,0.09439296151202439,0.675169050270343,0.3468766529044229,0.28066001922472283,0.07925426700231622,0.12791781939389793,0.13727923189765043,0.4794456180773409,0.30687357069621046
41556,449,476,7020.0,0.0,0.062446667037756684,0.05,0.45831212445114433,0.1631756805821647,0.10861667858602246,0.11684707187921935,0.13226770584495376,0.5186099083600774,0.5269734384525915
41559,73,761,7021.0,0.0,0.0414218903181284,0.48073587296001635,0.5078386673129796,0.12952812697492222,0.07038573850549612,0.08398310835575451,0.13221361140720678,0.48268123513470024,0.18352607378940178
41560,657,110,7022.0,0.0,0.1385654045096401,0.41734122496733295,0.42187197946725424,0.24421992252792324,0.11638607912539904,0.14713937155587234,0.10148678668291534,0.5048810697671048,0.07547809697102903
41561,370,776,7023.0,0.0,0.13932527299582378,0.5085716936424445,0.3901604803118177,0.01,0.1292403102044093,0.14190284564301475,0.0795112007457231,0.4941416447453885,0.8610325266437229
41562,812,997,7024.0,0.0,0.08803334394224127,1.0681817471706918,0.4429075138025269,0.01,0.10146192861830937,0.1177524867049602,0.10378362923587506,0.5200776713816914,1.1259382338788497
41563,1095,815,7025.0,0.0,0.16068280663574758,0.5849338200735995,0.47145237273700125,0.26213169244869416,0.06338402389661754,0.13178744854362007,0.12586500701108758,0.469840773070807,0.6707217288573337
41564,224,74,7026.0,0.0,0.06183861833174619,0.7970885764310365,0.371962438085943,0.2939848762150996,0.09373400577518055,0.13103562518264789,0.10509790499376107,0.4897317263632664,0.06636366130090376
41565,419,79,7027.0,0.0,0.14651249324636473,0.42470426152577856,0.35612323485592773,0.055336984779887285,0.10539732481810567,0.12134780186859655,0.11517175251504126,0.48342499869300826,0.5718403495610446
41569,200,1020,7028.0,0.0,0.10986257740721306,0.5213547407295462,0.4666364924332043,0.2844415248298918,0.09104713579817898,0.13424722654272325,0.1664796716859983,0.5065195734733202,0.5323164348083307
41573,466,80,7029.0,0.0,0.01,0.510387653143106,0.4280170721470147,0.01,0.07315219817071172,0.10721743980970261,0.12570078014509095,0.5362607567639298,0.6631928422366535
41577,138,539,7030.0,0.0,0.04588731603834484,0.39820761770184293,0.39420729918815034,0.14073577867232687,0.0923458737209308,0.10596415326310195,0.11151633789508314,0.5254141774806051,0.5843572426899387
41578,821,878,7031.0,0.0,0.041400829779740946,0.36408054902539744,0.4726341136334868,0.12323778197954707,0.08872168519055085,0.13274771404966942,0.1149460277236919,0.46634311436075776,0.7274115502763339
41581,700,716,7032.0,0.0,0.08600912953348887,0.05,0.5024825007478092,0.01,0.0599503521751764,0.13107070884469801,0.12598157864588405,0.5078197604413418,0.590010689938745
